ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence	source_protein_id	source_header	sequence_length	sequence_sha256	header_fgsg_id	legacy_protein_accession	legacy_seq_match_count	fgsg_candidate_count	unified_candidate_count	resolved_canonical_gene_id	bridge_status	bridge_method	mapping_confidence	has_resolved_canonical	canonical_gene_id	candidate_rank_within_gene	selection_rule	construction_role
XP_011327192.1	OG0002284	0	1	1		SPCC18.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327192.1	XP_011327192.1 hypothetical protein FGSG_07422 [Fusarium graminearum PH-1]	925	a118d86cedbeb660acc0a7fdb97e889eccf1c842e783da1ae784849231ef5602	FGSG_07422	I1RTC1	1	1	1	fgraminearum::FGRAMPH1_01G24781	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24781	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327193.1	OG0002285	1	1	1	YDL108W	SPBC19F8.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327193.1	XP_011327193.1 hypothetical protein FGSG_07423 [Fusarium graminearum PH-1]	413	8e23c67f24309b6a4b45d897dc67a23d0a67b4226b8207d9bb644362f915f3ef	FGSG_07423	I1RTC2	1	1	1	fgraminearum::FGRAMPH1_01G24783	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24783	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327210.1	OG0002289	0	1	1		SPCC1795.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327210.1	XP_011327210.1 hypothetical protein FGSG_07438 [Fusarium graminearum PH-1]	119	efbf97e9776705e28df2529f5bf012015583563c439bb33765bb7675878836d7	FGSG_07438	I1RTD5	1	1	1	fgraminearum::FGRAMPH1_01G24823	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24823	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327213.1	OG0003797	0	1	1		SPCC306.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327213.1	XP_011327213.1 hypothetical protein FGSG_07441 [Fusarium graminearum PH-1]	274	e223dafc4168bf2000f2e33006b77a7d28b079edeb9560fd0adb71e7752c725b	FGSG_07441	I1RTD8	1	1	1	fgraminearum::FGRAMPH1_01G24827	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24827	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327224.1	OG0002293	0	1	1		SPAC1687.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327224.1	XP_011327224.1 AdoMet-dependent rRNA methyltransferase spb-1 [Fusarium graminearum PH-1]	839	736350ff0fc360b622b15925b4d579ff7814e12dcdbfc41c07b09fadab58237c		I1RTE9	1	0	1	fgraminearum::FGRAMPH1_01G24857	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G24857	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327225.1	OG0002294	0	1	1		SPBC1718.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327225.1	XP_011327225.1 msp1 [Fusarium graminearum PH-1]	919	3085c0f328bd992dd697986a60b9fc3fec8a60ed650bc2ce633ed331081bbde9		I1RTF0	1	0	1	fgraminearum::FGRAMPH1_01G24859	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G24859	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327229.1	OG0002297	1	1	1	YKL172W	SPAC17H9.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327229.1	XP_011327229.1 hypothetical protein FGSG_07457 [Fusarium graminearum PH-1]	418	a33615ec8d9b07e4f56462d531e8b71cf7b8bf0d883740be43c328bd8180e9cd	FGSG_07457	I1RTF4	1	1	1	fgraminearum::FGRAMPH1_01G24867	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24867	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327240.1	OG0001252	0	1	1		SPBC2D10.11c.1:pep;SPCC364.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327240.1	XP_011327240.1 hypothetical protein FGSG_07467 [Fusarium graminearum PH-1]	406	28a774ba51e0902841a8bd63798a87730fe7ec3bb9dbbc30925564794b08eae3	FGSG_07467	I1RTG3	1	1	1	fgraminearum::FGRAMPH1_01G24887	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24887	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327242.1	OG0000849	1	1	1	YOR326W	SPCC1919.10c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327242.1	XP_011327242.1 myosin-2B [Fusarium graminearum PH-1]	1583	5338b58d70d5bbffd9b0846b01b0bb07fbaf764e9b83ee238c7e9fac2021a93a		I1RTG5	1	0	1	fgraminearum::FGRAMPH1_01G24891	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G24891	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327243.1	OG0002298	1	1	1	YDL166C	SPCC830.11c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327243.1	XP_011327243.1 hemoglobin and proliferation regulated protein HBR1 [Fusarium graminearum PH-1]	175	e85cbc3f8226b52dc7bbaf5d22a5141eca357dea65333ecde3fc5032628af5d7		I1RTG6	1	0	1	fgraminearum::FGRAMPH1_01G24893	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G24893	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327246.1	OG0002300	0	1	1		SPBC428.16c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327246.1	XP_011327246.1 hypothetical protein FGSG_07473 [Fusarium graminearum PH-1]	186	aba25ae3d6e0772cb7abbc1a1abb944858b37418076c45a74ec3367f7dd31067	FGSG_07473	I1RTG9	1	1	1	fgraminearum::FGRAMPH1_01G24899	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24899	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327252.1	OG0002303	1	1	1	YGR277C	SPAC1F12.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327252.1	XP_011327252.1 hypothetical protein FGSG_07479 [Fusarium graminearum PH-1]	426	783675e5afbaa0129f066d3dbfd32ec3c9ed5be7aa531667f6a14d18890559e1	FGSG_07479		0	1	1	fgraminearum::FGRAMPH1_01G24911	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G24911	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327269.1	OG0002305	1	1	1	YPR169W	SPAC1A6.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327269.1	XP_011327269.1 hypothetical protein FGSG_07494 [Fusarium graminearum PH-1]	414	1fab740810314b3638002e6ceee5dfe386d6ec887d5c5aca7fc72faaa6cd75b0	FGSG_07494	I1RTI6	1	1	1	fgraminearum::FGRAMPH1_01G24945	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G24945	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327274.1	OG0000851	1	1	1	YPL228W	SPAC644.04.1:pep	1.0000	18	1.0556	1.0	2	0.9444	1	0	both	high	XP_011327274.1	XP_011327274.1 hypothetical protein FGSG_07498 [Fusarium graminearum PH-1]	808	f06f34ddc3f6e3de5e5bf6013f703fd25dc186b5d5547f92f3ed475051550e42	FGSG_07498		0	1	1	fgraminearum::FGRAMPH1_01G24957	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G24957	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327275.1	OG0002306	1	1	1	YIL075C	SPBC17D11.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327275.1	XP_011327275.1 26S proteasome regulatory subunit rpn2 [Fusarium graminearum PH-1]	1172	05a2dcf900d5633abb77e54b3670456c673b6531a19681602a251ee653290d8c			0	0	1	fgraminearum::FGRAMPH1_01G24959	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G24959	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327300.1	OG0002308	1	1	1	YML010W	SPAC23C4.19.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327300.1	XP_011327300.1 transcription elongation factor SPT5 [Fusarium graminearum PH-1]	1042	8c61141b6069e08bf44bd35c8f3e449b148c752eb81d7469b759aa526e329911		Q4I5I4	1	0	1	fgraminearum::FGRAMPH1_01G25015	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G25015	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327318.1	OG0001828	1	1	1	YDR434W	SPAC1F12.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327318.1	XP_011327318.1 hypothetical protein FGSG_07540 [Fusarium graminearum PH-1]	531	ff0fa48d80d9a72dfda842ef600beb90376d6ad96af0dc502c92f6ca1d83616c	FGSG_07540	I1RTM9	1	1	1	fgraminearum::FGRAMPH1_01G25055	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G25055	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327681.1	OG0003111	1	1	1	YMR277W	SPAC19B12.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327681.1	XP_011327681.1 hypothetical protein FGSG_07853 [Fusarium graminearum PH-1]	765	681c209500ee1c9ff6859d339d5d33c11e7327292465509503dc72b7b08e276e	FGSG_07853	I1RUG0	1	1	1	fgraminearum::FGRAMPH1_01G25821	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G25821	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327682.1	OG0001610	1	1	1	YLR272C	SPBC776.13.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327682.1	XP_011327682.1 hypothetical protein FGSG_07854 [Fusarium graminearum PH-1]	1220	2577b42b48f763e2142f496c2759d1b8755ef5296d5b3cbf7e831d6743c06175	FGSG_07854	I1RUG1	1	1	1	fgraminearum::FGRAMPH1_01G25823	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G25823	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327684.1	OG0001432	1	0	1	YGL103W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011327684.1	XP_011327684.1 60S ribosomal protein L28 [Fusarium graminearum PH-1]	149	a3a59966e3baac1b15776ad783011ddd49e96d35d3e25f664957ccb1f18611ad		I1RUG3	1	0	1	fgraminearum::FGRAMPH1_01G25827	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G25827	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327695.1	OG0003113	0	1	1		SPAC4H3.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327695.1	XP_011327695.1 hypothetical protein FGSG_07865 [Fusarium graminearum PH-1]	132	f5e606ded9c55c9349c39bf4b5117749cba0ca387319e8299185148c95ec033b	FGSG_07865		0	1	0	fgraminearum::FGRAMPH1_01G25855	resolved	fgsg_header_repo_local_mapping	inferred	True	fgraminearum::FGRAMPH1_01G25855	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327729.1	OG0001337	0	1	1		SPAC10F6.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327729.1	XP_011327729.1 CTP synthase [Fusarium graminearum PH-1]	607	4d13fb63b963428794e1c73bbc33924d2c1f6b07c5f8c062ebbfc92c607c41ae			0	0	1	fgraminearum::FGRAMPH1_01G25925	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G25925	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327780.1	OG0002698	1	1	1	YFR052W	SPBC16G5.01.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327780.1	XP_011327780.1 hypothetical protein FGSG_07938 [Fusarium graminearum PH-1]	270	1d90a3aeb507196b459f52e9df9bac1d2929e9d41e1f4b3c95e2a2e66add6cf1	FGSG_07938	I1RUN8	1	1	1	fgraminearum::FGRAMPH1_01G26029	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26029	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327781.1	OG0002699	1	1	1	YDL145C	SPBPJ4664.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327781.1	XP_011327781.1 coatomer subunit alpha [Fusarium graminearum PH-1]	1220	23abc33a57ebc6cbb5aaf8df1127188ef7d99d6e076e4016b4d574cb5cd17c2c		I1RUN9	1	0	1	fgraminearum::FGRAMPH1_01G26031	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26031	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327782.1	OG0002700	1	0	1	YOR336W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011327782.1	XP_011327782.1 hypothetical protein FGSG_07940 [Fusarium graminearum PH-1]	1463	8afed9390753feb03123fb6bea2f323970af82ead8fa48f47264840a5332582d	FGSG_07940	I1RUP0	1	1	1	fgraminearum::FGRAMPH1_01G26033	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26033	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327784.1	OG0002709	1	0	1	YMR308C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011327784.1	XP_011327784.1 hypothetical protein FGSG_13254 [Fusarium graminearum PH-1]	1030	3538c864139f2da8ef7c6dd20c877a545c4ee61e6727e9a283e8f433c5214fde	FGSG_13254		0	1	1	fgraminearum::FGRAMPH1_01G26037	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26037	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327788.1	OG0002702	1	1	1	YMR296C	SPBC18E5.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327788.1	XP_011327788.1 hypothetical protein FGSG_07945 [Fusarium graminearum PH-1]	516	4e84485857df90b8751f5be2e74ecb9331972850935fa68017fe475730016c14	FGSG_07945	I1RUP5	1	1	1	fgraminearum::FGRAMPH1_01G26045	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26045	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327789.1	OG0000503	0	1	1		SPAC19B12.03.1:pep;SPBC19G7.05c.1:pep;SPCC1840.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327789.1	XP_011327789.1 1,3-beta-glucan synthase component GLS2 [Fusarium graminearum PH-1]	1944	a6d108dd21c61d1a26d50444d92c5f08a4b62318d8bc4d3ea1ca27b764c57057		I1RUP6	1	0	1	fgraminearum::FGRAMPH1_01G26047	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26047	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327793.1	OG0002703	0	1	1		SPCC1840.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327793.1	XP_011327793.1 hypothetical protein FGSG_07948 [Fusarium graminearum PH-1]	195	e9638f4e57cf07645afcbe8824d9ad7b926af9d354743b56c715fdd062f6ffbb	FGSG_07948	I1RUP8	1	1	1	fgraminearum::FGRAMPH1_01G26055	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26055	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327796.1	OG0002705	1	0	1	YGR113W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011327796.1	XP_011327796.1 hypothetical protein FGSG_07951 [Fusarium graminearum PH-1]	204	4d004ee670681d8dfef969776d21b8cb2e7a60581a767a43df8b1b95f44aab45	FGSG_07951	I1RUQ1	1	1	1	fgraminearum::FGRAMPH1_01G26063	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26063	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327798.1	OG0003299	0	1	1		SPAC24C9.06c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	spom_only	high	XP_011327798.1	XP_011327798.1 aconitate hydratase [Fusarium graminearum PH-1]	788	ed0d6fc8108a7711ccbdb66d248adf181ef71c5f8987d1a90de8ad5d28d46aa8		I1RUQ3	1	0	1	fgraminearum::FGRAMPH1_01G26065	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26065	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327799.1	OG0001339	0	1	1		SPCC790.03.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327799.1	XP_011327799.1 rhomboid protein 2 [Fusarium graminearum PH-1]	267	60a445a643314745d141f39d4b2ca0df982ea68d990e7fd38e50847ce14d1b17		Q4I4A4	1	0	1	fgraminearum::FGRAMPH1_01G26067	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26067	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327800.1	OG0002707	1	1	1	YLR088W	SPAC1002.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327800.1	XP_011327800.1 hypothetical protein FGSG_07955 [Fusarium graminearum PH-1]	593	a228914584f0d056b5cae0d573ad81840c5a429cedaa62c3f9cca46fdbc27803	FGSG_07955		0	1	1	fgraminearum::FGRAMPH1_01G26069	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26069	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327801.1	OG0002708	0	1	1		SPAC607.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327801.1	XP_011327801.1 hypothetical protein FGSG_07956 [Fusarium graminearum PH-1]	381	5c6c91fd86b0fcdbf4165c0db2289fa9a16d05681d3aa56c66f336dbc7269a3e	FGSG_07956	I1RUQ5	1	1	1	fgraminearum::FGRAMPH1_01G26071	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26071	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327810.1	OG0000616	1	0	1	YKR008W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011327810.1	XP_011327810.1 hypothetical protein FGSG_07964 [Fusarium graminearum PH-1]	948	cc0a9b550ad2a618a40aadc4fd48230942025f1f695d029bb44130f382f5b2ec	FGSG_07964		0	1	1	fgraminearum::FGRAMPH1_01G26091	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26091	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327820.1	OG0001376	0	1	1		SPCC622.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327820.1	XP_011327820.1 histone H2B [Fusarium graminearum PH-1]	137	873ea44638da837efc334a455de6f3d1da7f06aaf9622f9829d6b3f5e2d4513a		Q4HTT2	1	0	1	fgraminearum::FGRAMPH1_01G26111	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26111	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327828.1	OG0002874	0	1	1		SPBC409.14c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327828.1	XP_011327828.1 hypothetical protein FGSG_09852 [Fusarium graminearum PH-1]	168	80f6e2d1b24e998318adc8ef694173d6febb9646bdcd737ff12e2a1f47f10908	FGSG_09852	I1RZK5	1	1	1	fgraminearum::FGRAMPH1_01G26127	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26127	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327838.1	OG0002873	0	1	1		SPAC1002.09c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327838.1	XP_011327838.1 dihydrolipoyl dehydrogenase [Fusarium graminearum PH-1]	508	0cb734acd2ed579ce05b9e50a9534c6937ff6be83732d39bad582d4d0fa93312			0	0	1	fgraminearum::FGRAMPH1_01G26147	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26147	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327839.1	OG0002872	1	1	1	YLR336C	SPAC24C9.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327839.1	XP_011327839.1 hypothetical protein FGSG_09843 [Fusarium graminearum PH-1]	863	336cc00116b87af885f1dfe175e5240f81236dd0904a2326d7b3cb942cef518d	FGSG_09843	I1RZJ6	1	1	1	fgraminearum::FGRAMPH1_01G26149	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26149	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327845.1	OG0002871	0	1	1		SPAC19G12.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327845.1	XP_011327845.1 hypothetical protein FGSG_09839 [Fusarium graminearum PH-1]	252	4b8a0593fbf47f6599682c049ad6601212f1ab63e2d1eadf6b0b8f89758e7617	FGSG_09839	I1RZJ3	1	1	1	fgraminearum::FGRAMPH1_01G26159	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26159	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327846.1	OG0002870	0	1	1		SPCC5E4.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327846.1	XP_011327846.1 hypothetical protein FGSG_09838 [Fusarium graminearum PH-1]	1151	415af6bd2601421ee3c0d8f797fd51f0aa1ca8bed05dc4778eb340fba72aeac4	FGSG_09838		0	1	1	fgraminearum::FGRAMPH1_01G26161	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26161	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327847.1	OG0004081	0	1	1		SPAC1002.10c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327847.1	XP_011327847.1 hypothetical protein FGSG_09837 [Fusarium graminearum PH-1]	634	84ce06e742161da9d9ec13d9d2f1f29d2343e972aad68d87a524f633dc7f115c	FGSG_09837	I1RZJ1	1	1	1	fgraminearum::FGRAMPH1_01G26163	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26163	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327851.1	OG0002868	0	1	1		SPAC3G6.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327851.1	XP_011327851.1 hypothetical protein FGSG_09833 [Fusarium graminearum PH-1]	184	4be652276b8a9ef3bdb6298670b7c3982ab1de3fcde5aaff195f666e905ee6e7	FGSG_09833	I1RZI8	1	1	1	fgraminearum::FGRAMPH1_01G26171	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26171	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327854.1	OG0002865	1	1	1	YGR060W	SPAC630.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327854.1	XP_011327854.1 C-4 methylsterol oxidase [Fusarium graminearum PH-1]	305	7a7f586bbced072acbadb8b926e39233e230665effab985c4cfb1860dc1ebf78		V6RR38	1	0	1	fgraminearum::FGRAMPH1_01G26177	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26177	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327869.1	OG0002863	0	1	1		SPAC6F12.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327869.1	XP_011327869.1 hypothetical protein FGSG_09817 [Fusarium graminearum PH-1]	174	e78b82272144dabdd172fb3b2b599e6f603dc1d5773e86fe579cf49137e3ec08	FGSG_09817	I1RZH5	1	1	1	fgraminearum::FGRAMPH1_01G26207	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26207	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327870.1	OG0004079	1	0	1	YBR102C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011327870.1	XP_011327870.1 exocyst complex component EXO84 [Fusarium graminearum PH-1]	679	28e2a257feef3842cb183bd7d006f9b374ce219b48cdf04af8c554c3b19f7d76		Q4HYZ2	1	0	1	fgraminearum::FGRAMPH1_01G26209	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26209	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327880.1	OG0002862	1	1	1	YMR213W	SPAC644.12.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327880.1	XP_011327880.1 pre-mRNA-splicing factor cef-1 [Fusarium graminearum PH-1]	778	d7596bb372c083d00d2e3cb49c2310ce1f7fc7c893c6d422324ab55a311829f0		I1RZG7	1	0	1	fgraminearum::FGRAMPH1_01G26229	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26229	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
