raw_string_protein_id	alias_count	matched_aliases	mapped_gene_id	mapping_status	mapping_method	evidence
229533.I1S559	14	FGRAMPH1_01T03913(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G03913	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; KEGG_PRODUCT; UniProt_DE_RecName_Full
229533.I1S560	13	FGRAMPH1_01T03921(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G03921	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S564	14	FGRAMPH1_01T03993(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G03993	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S565	14	FGRAMPH1_01T04067(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04067	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S566	14	FGRAMPH1_01T04091(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04091	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S567	14	FGRAMPH1_01T04093(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04093	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S568	13	FGRAMPH1_01T04095(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04095	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S569	19	FGRAMPH1_01T04097(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04097	mapped	alias_match	KEGG_EC; KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC
229533.I1S570	16	FGRAMPH1_01T04099(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04099	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_AC; KEGG_EC
229533.I1S573	14	FGRAMPH1_01T04131(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04131	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S574	14	FGRAMPH1_01T04145(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04145	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1S575	14	FGRAMPH1_01T04147(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04147	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S576	14	FGRAMPH1_01T04159(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04159	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S581	14	FGRAMPH1_01T04189(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04189	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S582	14	FGRAMPH1_01T04191(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04191	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S583	14	FGRAMPH1_01T04213(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04213	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S590	14	FGRAMPH1_01T04283(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04283	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S593	14	FGRAMPH1_01T04311(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04311	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S594	15	FGRAMPH1_01T04313(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04313	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1S599	14	FGRAMPH1_01T04437(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04437	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5A1	14	FGRAMPH1_01T04445(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04445	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5A2	14	FGRAMPH1_01T04455(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04455	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5A3	14	FGRAMPH1_01T04465(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04465	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5A9	14	FGRAMPH1_01T04627(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04627	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5B0	14	FGRAMPH1_01T04629(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04629	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5B1	17	FGRAMPH1_01T04657(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04657	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC
229533.I1S5B2	15	FGRAMPH1_01T04675(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04675	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1S5B3	14	FGRAMPH1_01T04677(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04677	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5B5	15	FGRAMPH1_01T04697(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04697	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5B6	16	FGRAMPH1_01T04699(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04699	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; KEGG_PRODUCT; UniProt_GN_Name
229533.I1S5C0	13	FGRAMPH1_01T04733(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04733	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5C4	14	FGRAMPH1_01T04747(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04747	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1S5C5	13	FGRAMPH1_01T04749(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04749	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5C6	13	FGRAMPH1_01T04759(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04759	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5C7	13	FGRAMPH1_01T04765(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04765	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5D0	14	FGRAMPH1_01T04797(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04797	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5D5	14	FGRAMPH1_01T04833(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04833	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5D7	14	FGRAMPH1_01T04839(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04839	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5D8	14	FGRAMPH1_01T04841(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04841	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5D9	15	FGRAMPH1_01T04843(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04843	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_Name
229533.I1S5E2	14	FGRAMPH1_01T04871(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04871	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5E4	14	FGRAMPH1_01T04913(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04913	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5E5	14	FGRAMPH1_01T04961(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04961	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5E6	14	FGRAMPH1_01T04963(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04963	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5E7	14	FGRAMPH1_01T04989(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G04989	mapped	alias_match	KEGG_KEGGID_SHORT; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames
229533.I1S5E8	13	FGRAMPH1_01T05077(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05077	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5E9	14	FGRAMPH1_01T05079(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05079	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5F0	14	FGRAMPH1_01T05111(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05111	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5F1	14	FGRAMPH1_01T05113(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05113	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5F3	15	FGRAMPH1_01T05135(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05135	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_Name
229533.I1S5F4	14	FGRAMPH1_01T05137(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05137	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5F5	14	FGRAMPH1_01T05139(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05139	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5F6	13	FGRAMPH1_01T05165(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05165	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5F9	14	FGRAMPH1_01T05209(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05209	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5G0	14	FGRAMPH1_01T05217(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05217	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5G2	14	FGRAMPH1_01T05221(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05221	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5G3	13	FGRAMPH1_01T05239(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05239	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5G4	14	FGRAMPH1_01T05241(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05241	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_ORFNames
229533.I1S5G5	13	FGRAMPH1_01T05257(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05257	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5G6	14	FGRAMPH1_01T05289(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05289	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5G9	14	FGRAMPH1_01T05297(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05297	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5H2	14	FGRAMPH1_01T05317(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05317	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5H3	15	FGRAMPH1_01T05319(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05319	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1S5H9	14	FGRAMPH1_01T05395(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05395	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5I0	14	FGRAMPH1_01T05407(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05407	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5I1	14	FGRAMPH1_01T05409(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05409	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5I3	14	FGRAMPH1_01T05429(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05429	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5I4	13	FGRAMPH1_01T05439(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05439	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5I6	14	FGRAMPH1_01T05443(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05443	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_ORFNames
229533.I1S5I8	13	FGRAMPH1_01T05455(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05455	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5I9	13	FGRAMPH1_01T05457(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05457	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5J0	13	FGRAMPH1_01T05465(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05465	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5J2	14	FGRAMPH1_01T05477(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05477	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5J3	14	FGRAMPH1_01T05495(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05495	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5J8	14	FGRAMPH1_01T05661(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05661	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5J9	14	FGRAMPH1_01T05663(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05663	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_ORFNames
229533.I1S5K0	14	FGRAMPH1_01T05683(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05683	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5K2	13	FGRAMPH1_01T05731(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05731	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5K7	14	FGRAMPH1_01T05761(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05761	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5K9	13	FGRAMPH1_01T05771(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05771	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5L1	14	FGRAMPH1_01T05795(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05795	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5L3	13	FGRAMPH1_01T05809(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05809	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5L4	13	FGRAMPH1_01T05821(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05821	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; UniProt_DE_RecName_Full
229533.I1S5L5	16	FGRAMPH1_01T05883(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05883	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1S5L9	13	FGRAMPH1_01T05893(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05893	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5M0	14	FGRAMPH1_01T05895(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05895	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5M1	16	FGRAMPH1_01T05915(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05915	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; KEGG_EC; UniProt_GN_ORFNames
229533.I1S5M4	14	FGRAMPH1_01T05931(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05931	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5M5	14	FGRAMPH1_01T05933(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05933	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5M6	13	FGRAMPH1_01T05973(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G05973	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5N1	14	FGRAMPH1_01T06035(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06035	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5N3	16	FGRAMPH1_01T06063(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06063	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_GN_ORFNames
229533.I1S5N4	14	FGRAMPH1_01T06075(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06075	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5N7	14	FGRAMPH1_01T06125(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06125	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5N8	13	FGRAMPH1_01T06185(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06185	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5P0	13	FGRAMPH1_01T06199(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06199	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5P1	14	FGRAMPH1_01T06211(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06211	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5P2	14	FGRAMPH1_01T06221(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06221	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5P3	18			unmapped		KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_AC; UniProt_GN_Name
229533.I1S5Q0	13	FGRAMPH1_01T06315(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06315	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5Q3	14	FGRAMPH1_01T06325(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06325	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5Q4	14	FGRAMPH1_01T06351(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06351	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1S5R1	14	FGRAMPH1_01T06511(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06511	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1S5R2	15	FGRAMPH1_01T06513(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G06513	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
