species_key	focal_taxid	query_level_taxid	query_level_name	member_orthodb_organism_id	member_taxid	member_scientific_name
scerevisiae	4932	2759	Eukaryota	247094_0	247094	Hymenochirus boettgeri
scerevisiae	4932	2759	Eukaryota	247415_0	247415	Ophonus ardosiacus
scerevisiae	4932	2759	Eukaryota	247652_0	247652	Claviceps cyperi
scerevisiae	4932	2759	Eukaryota	248454_0	248454	Apolygus lucorum
scerevisiae	4932	2759	Eukaryota	248493_0	248493	Pusa hispida botnica
scerevisiae	4932	2759	Eukaryota	248799_0	248799	Lophiomys imhausi
scerevisiae	4932	2759	Eukaryota	249017_0	249017	Rhynchonycteris naso
scerevisiae	4932	2759	Eukaryota	249021_0	249021	Doryrhina cyclops
scerevisiae	4932	2759	Eukaryota	249248_0	249248	Adineta ricciae
scerevisiae	4932	2759	Eukaryota	252184_0	252184	Bombardia bombarda
scerevisiae	4932	2759	Eukaryota	252295_0	252295	Carposina sasakii
scerevisiae	4932	2759	Eukaryota	252598_0	252598	Saccharomyces boulardii (nom. inval.)
scerevisiae	4932	2759	Eukaryota	252671_0	252671	Clytia hemisphaerica
scerevisiae	4932	2759	Eukaryota	252740_0	252740	Valsa sordida
scerevisiae	4932	2759	Eukaryota	252798_0	252798	Spizaetus tyrannus
scerevisiae	4932	2759	Eukaryota	253017_0	253017	Impatiens glandulifera
scerevisiae	4932	2759	Eukaryota	253288_0	253288	Malassezia yamatoensis
scerevisiae	4932	2759	Eukaryota	253628_0	253628	Verruconis gallopava
scerevisiae	4932	2759	Eukaryota	253715_0	253715	Macropis europaea
scerevisiae	4932	2759	Eukaryota	254056_0	254056	Fonsecaea monophora
scerevisiae	4932	2759	Eukaryota	254363_0	254363	Autographa gamma
scerevisiae	4932	2759	Eukaryota	254365_0	254365	Abrostola triplasia
scerevisiae	4932	2759	Eukaryota	254382_0	254382	Plusia festucae
scerevisiae	4932	2759	Eukaryota	254446_0	254446	Chaetorhynchus papuensis
scerevisiae	4932	2759	Eukaryota	254448_0	254448	Cnemophilus loriae
scerevisiae	4932	2759	Eukaryota	254528_0	254528	Daphoenositta chrysoptera
scerevisiae	4932	2759	Eukaryota	254539_0	254539	Falcunculus frontatus
scerevisiae	4932	2759	Eukaryota	254552_0	254552	Melanocharis versteri
scerevisiae	4932	2759	Eukaryota	254557_0	254557	Mionectes macconnelli
scerevisiae	4932	2759	Eukaryota	254563_0	254563	Neodrepanis coruscans
scerevisiae	4932	2759	Eukaryota	254575_0	254575	Pardalotus punctatus
scerevisiae	4932	2759	Eukaryota	254652_0	254652	Promerops cafer
scerevisiae	4932	2759	Eukaryota	254877_0	254877	Penicillium flavigenum
scerevisiae	4932	2759	Eukaryota	254901_0	254901	Claviceps digitariae
scerevisiae	4932	2759	Eukaryota	256645_0	256645	Dendryphion nanum
scerevisiae	4932	2759	Eukaryota	257818_0	257818	Otus sunia
scerevisiae	4932	2759	Eukaryota	257877_0	257877	Macaca thibetana thibetana
scerevisiae	4932	2759	Eukaryota	257877_1	257877	Macaca thibetana thibetana
scerevisiae	4932	2759	Eukaryota	257879_0	257879	Aeorestes cinereus
scerevisiae	4932	2759	Eukaryota	258253_0	258253	Ramalina farinacea
scerevisiae	4932	2759	Eukaryota	258863_0	258863	Mops condylurus
scerevisiae	4932	2759	Eukaryota	258981_0	258981	Russula dissimulans
scerevisiae	4932	2759	Eukaryota	259368_0	259368	Trametes maxima
scerevisiae	4932	2759	Eukaryota	259542_0	259542	Plakobranchus ocellatus
scerevisiae	4932	2759	Eukaryota	259920_0	259920	Rhincodon typus
scerevisiae	4932	2759	Eukaryota	260615_0	260615	Mauremys reevesii
scerevisiae	4932	2759	Eukaryota	260670_0	260670	Lasiosphaeris hirsuta
scerevisiae	4932	2759	Eukaryota	260995_0	260995	Geotrypetes seraphini
scerevisiae	4932	2759	Eukaryota	261098_0	261098	Phlyctochytrium planicorne
scerevisiae	4932	2759	Eukaryota	261099_0	261099	Boothiomyces macroporosus
scerevisiae	4932	2759	Eukaryota	261450_0	261450	Coptis chinensis
scerevisiae	4932	2759	Eukaryota	261658_0	261658	Cavenderia fasciculata
scerevisiae	4932	2759	Eukaryota	261741_0	261741	Nycticebus bengalensis
scerevisiae	4932	2759	Eukaryota	262131_0	262131	Alopecoenas beccarii
scerevisiae	4932	2759	Eukaryota	262315_0	262315	Xanthoria aureola
scerevisiae	4932	2759	Eukaryota	262757_0	262757	Morella rubra
scerevisiae	4932	2759	Eukaryota	262921_0	262921	Rhododendron williamsianum
scerevisiae	4932	2759	Eukaryota	263140_0	263140	Sitodiplosis mosellana
scerevisiae	4932	2759	Eukaryota	263933_0	263933	Yponomeuta sedellus
scerevisiae	4932	2759	Eukaryota	264951_0	264951	Paecilomyces variotii
scerevisiae	4932	2759	Eukaryota	265104_0	265104	Trichoglossum hirsutum
scerevisiae	4932	2759	Eukaryota	265386_0	265386	Polyommatus icarus
scerevisiae	4932	2759	Eukaryota	265458_0	265458	Contarinia nasturtii
scerevisiae	4932	2759	Eukaryota	265491_0	265491	Astraeus odoratus
scerevisiae	4932	2759	Eukaryota	265632_0	265632	Sclerurus mexicanus
scerevisiae	4932	2759	Eukaryota	266040_0	266040	Hyalomma asiaticum
scerevisiae	4932	2759	Eukaryota	266149_0	266149	Pseudocohnilembus persalinus
scerevisiae	4932	2759	Eukaryota	266360_0	266360	Grantiella picta
scerevisiae	4932	2759	Eukaryota	267555_0	267555	Cuscuta australis
scerevisiae	4932	2759	Eukaryota	268346_0	268346	Penicillium mononematosum
scerevisiae	4932	2759	Eukaryota	268474_0	268474	Trichinella papuae
scerevisiae	4932	2759	Eukaryota	268475_0	268475	Trichinella zimbabwensis
scerevisiae	4932	2759	Eukaryota	268505_0	268505	Ophiocordyceps unilateralis
scerevisiae	4932	2759	Eukaryota	268709_0	268709	Lysandra coridon
scerevisiae	4932	2759	Eukaryota	269412_0	269412	Xiphorhynchus elegans
scerevisiae	4932	2759	Eukaryota	269621_0	269621	Microbotryum intermedium
scerevisiae	4932	2759	Eukaryota	269649_1	269649	Chionomys nivalis
scerevisiae	4932	2759	Eukaryota	269767_0	269767	Aphelenchoides besseyi
scerevisiae	4932	2759	Eukaryota	269767_1	269767	Aphelenchoides besseyi
scerevisiae	4932	2759	Eukaryota	269771_0	269771	Phycomyces nitens
scerevisiae	4932	2759	Eukaryota	270466_0	270466	Limenitis camilla
scerevisiae	4932	2759	Eukaryota	270530_0	270530	Synchiropus splendidus
scerevisiae	4932	2759	Eukaryota	271217_0	271217	Mythimna separata
scerevisiae	4932	2759	Eukaryota	272628_0	272628	Thymelicus sylvestris
scerevisiae	4932	2759	Eukaryota	273283_0	273283	Sarea resinae
scerevisiae	4932	2759	Eukaryota	273372_0	273372	Candida metapsilosis
scerevisiae	4932	2759	Eukaryota	273409_0	273409	Cheilosia vulpina
scerevisiae	4932	2759	Eukaryota	273447_0	273447	Cheilosia variabilis
scerevisiae	4932	2759	Eukaryota	273540_0	273540	Protea cynaroides
scerevisiae	4932	2759	Eukaryota	273908_0	273908	Lama guanicoe cacsilensis
scerevisiae	4932	2759	Eukaryota	273913_0	273913	Vicugna pacos huacaya
scerevisiae	4932	2759	Eukaryota	273917_1	273917	Vicugna vicugna mensalis
scerevisiae	4932	2759	Eukaryota	274613_0	274613	Schistocerca piceifrons
scerevisiae	4932	2759	Eukaryota	274613_1	274613	Schistocerca piceifrons
scerevisiae	4932	2759	Eukaryota	274614_0	274614	Schistocerca cancellata
scerevisiae	4932	2759	Eukaryota	278164_0	278164	Alosa alosa
scerevisiae	4932	2759	Eukaryota	278681_0	278681	Olpidium bornovanus
scerevisiae	4932	2759	Eukaryota	278856_0	278856	Danaus plexippus plexippus
scerevisiae	4932	2759	Eukaryota	278938_0	278938	Botrytis elliptica
scerevisiae	4932	2759	Eukaryota	278940_0	278940	Botrytis galanthina
scerevisiae	4932	2759	Eukaryota	278942_0	278942	Botryotinia globosa
scerevisiae	4932	2759	Eukaryota	278943_0	278943	Botrytis hyacinthi
scerevisiae	4932	2759	Eukaryota	278944_0	278944	Botryotinia narcissicola
scerevisiae	4932	2759	Eukaryota	278948_0	278948	Botrytis paeoniae
scerevisiae	4932	2759	Eukaryota	279009_0	279009	Antrodia cinnamomea
scerevisiae	4932	2759	Eukaryota	279518_0	279518	Suillus hirtellus
scerevisiae	4932	2759	Eukaryota	279532_0	279532	Dictyocoela muelleri
scerevisiae	4932	2759	Eukaryota	279965_0	279965	Antrostomus carolinensis
scerevisiae	4932	2759	Eukaryota	279966_0	279966	Oenanthe oenanthe
scerevisiae	4932	2759	Eukaryota	280036_0	280036	Sporisorium graminicola
scerevisiae	4932	2759	Eukaryota	280463_0	280463	Emiliania huxleyi CCMP1516
scerevisiae	4932	2759	Eukaryota	280699_0	280699	Cyanidioschyzon merolae strain 10D
scerevisiae	4932	2759	Eukaryota	281842_0	281842	Entophlyctis helioformis
scerevisiae	4932	2759	Eukaryota	282268_0	282268	Fusarium austroamericanum
scerevisiae	4932	2759	Eukaryota	282301_0	282301	Macrostomum lignano
scerevisiae	4932	2759	Eukaryota	282391_0	282391	Lycaena phlaeas
scerevisiae	4932	2759	Eukaryota	282569_0	282569	Fusarium gaditjirri
scerevisiae	4932	2759	Eukaryota	283035_0	283035	Sander lucioperca
scerevisiae	4932	2759	Eukaryota	283354_0	283354	Alternaria metachromatica
scerevisiae	4932	2759	Eukaryota	283643_0	283643	Cryptococcus neoformans var. neoformans B-3501A
scerevisiae	4932	2759	Eukaryota	283834_0	283834	Deilephila elpenor
scerevisiae	4932	2759	Eukaryota	283848_0	283848	Hyles vespertilio
scerevisiae	4932	2759	Eukaryota	283855_0	283855	Hyles euphorbiae
scerevisiae	4932	2759	Eukaryota	283909_0	283909	Capitella teleta
scerevisiae	4932	2759	Eukaryota	284591_0	284591	Yarrowia lipolytica CLIB122
scerevisiae	4932	2759	Eukaryota	284592_0	284592	Debaryomyces hansenii CBS767
scerevisiae	4932	2759	Eukaryota	284811_0	284811	Eremothecium gossypii ATCC 10895
scerevisiae	4932	2759	Eukaryota	284813_0	284813	Encephalitozoon cuniculi GB-M1
scerevisiae	4932	2759	Eukaryota	285006_0	285006	Saccharomyces cerevisiae RM11-1a
scerevisiae	4932	2759	Eukaryota	285223_0	285223	Dascillus cervinus
scerevisiae	4932	2759	Eukaryota	286002_0	286002	Gopherus flavomarginatus
scerevisiae	4932	2759	Eukaryota	286115_0	286115	Synchytrium endobioticum
scerevisiae	4932	2759	Eukaryota	286406_0	286406	Sarcosagium campestre
scerevisiae	4932	2759	Eukaryota	286419_0	286419	Canis lupus dingo
scerevisiae	4932	2759	Eukaryota	286459_0	286459	Episyrphus balteatus
scerevisiae	4932	2759	Eukaryota	286661_0	286661	Peltaster fructicola
scerevisiae	4932	2759	Eukaryota	286706_0	286706	Halyomorpha halys
scerevisiae	4932	2759	Eukaryota	287016_0	287016	Chroicocephalus maculipennis
scerevisiae	4932	2759	Eukaryota	287197_0	287197	Sesia bembeciformis
scerevisiae	4932	2759	Eukaryota	287200_0	287200	Apoda limacodes
scerevisiae	4932	2759	Eukaryota	287375_0	287375	Zygaena filipendulae
scerevisiae	4932	2759	Eukaryota	287889_0	287889	Trichoplax sp. H2
scerevisiae	4932	2759	Eukaryota	289078_0	289078	Microbotryum saponariae
scerevisiae	4932	2759	Eukaryota	289240_0	289240	Neopestalotiopsis clavispora
scerevisiae	4932	2759	Eukaryota	289476_0	289476	Steinernema hermaphroditum
scerevisiae	4932	2759	Eukaryota	290292_0	290292	Penicillium occitanis (nom. inval.)
scerevisiae	4932	2759	Eukaryota	290404_0	290404	Eupeodes corollae
scerevisiae	4932	2759	Eukaryota	290679_0	290679	Cetonia aurata
scerevisiae	4932	2759	Eukaryota	291195_0	291195	Tubulinosema ratisbonensis
scerevisiae	4932	2759	Eukaryota	291302_0	291302	Miniopterus natalensis
scerevisiae	4932	2759	Eukaryota	291688_0	291688	Hesperia comma
scerevisiae	4932	2759	Eukaryota	291819_0	291819	Paracanthobrama guichenoti
scerevisiae	4932	2759	Eukaryota	292458_0	292458	Agriotes lineatus
scerevisiae	4932	2759	Eukaryota	292717_0	292717	Daldinia eschscholtzii
scerevisiae	4932	2759	Eukaryota	293382_0	293382	Penicillium thymicola
scerevisiae	4932	2759	Eukaryota	293559_0	293559	Penicillium concentricum
scerevisiae	4932	2759	Eukaryota	293665_0	293665	Aphelenchoides bicaudatus
scerevisiae	4932	2759	Eukaryota	293821_0	293821	Epinephelus fuscoguttatus
scerevisiae	4932	2759	Eukaryota	293939_0	293939	Aspergillus lentulus
scerevisiae	4932	2759	Eukaryota	294128_0	294128	Hyalella azteca
scerevisiae	4932	2759	Eukaryota	294381_0	294381	Entamoeba histolytica HM-1:IMSS
scerevisiae	4932	2759	Eukaryota	294746_0	294746	Meyerozyma guilliermondii ATCC 6260
scerevisiae	4932	2759	Eukaryota	294747_0	294747	Candida tropicalis MYA-3404
scerevisiae	4932	2759	Eukaryota	294748_0	294748	Candida albicans WO-1
scerevisiae	4932	2759	Eukaryota	294750_0	294750	Cryptococcus deuterogattii R265
scerevisiae	4932	2759	Eukaryota	295700_0	295700	Malachius bipustulatus
scerevisiae	4932	2759	Eukaryota	295995_0	295995	Anaspis maculata
scerevisiae	4932	2759	Eukaryota	296003_0	296003	Lagria hirta
scerevisiae	4932	2759	Eukaryota	296543_0	296543	Thalassiosira pseudonana CCMP1335
scerevisiae	4932	2759	Eukaryota	296587_0	296587	Micromonas commoda
scerevisiae	4932	2759	Eukaryota	296741_0	296741	Chiroxiphia lanceolata
scerevisiae	4932	2759	Eukaryota	296797_0	296797	Chlorociboria aeruginascens
scerevisiae	4932	2759	Eukaryota	297284_0	297284	Bos taurus x Bison bison
scerevisiae	4932	2759	Eukaryota	297637_0	297637	Alternaria triticimaculans
scerevisiae	4932	2759	Eukaryota	297813_0	297813	Phaetusa simplex
scerevisiae	4932	2759	Eukaryota	298138_0	298138	Platypus cylindrus
scerevisiae	4932	2759	Eukaryota	298831_0	298831	Setophaga kirtlandii
scerevisiae	4932	2759	Eukaryota	299123_0	299123	Lonchura striata domestica
scerevisiae	4932	2759	Eukaryota	299321_0	299321	Denticeps clupeoides
scerevisiae	4932	2759	Eukaryota	299467_0	299467	Leptotrombidium deliense
scerevisiae	4932	2759	Eukaryota	299642_0	299642	Nephila pilipes
scerevisiae	4932	2759	Eukaryota	300111_0	300111	Temnothorax curvispinosus
scerevisiae	4932	2759	Eukaryota	300112_0	300112	Temnothorax longispinosus
scerevisiae	4932	2759	Eukaryota	300413_0	300413	Epinephelus moara
scerevisiae	4932	2759	Eukaryota	301036_0	301036	Synanthedon formicaeformis
scerevisiae	4932	2759	Eukaryota	301037_0	301037	Bembecia ichneumoniformis
scerevisiae	4932	2759	Eukaryota	301207_0	301207	Macroventuria anomochaeta
scerevisiae	4932	2759	Eukaryota	301680_0	301680	Synanthedon tipuliformis
scerevisiae	4932	2759	Eukaryota	301713_0	301713	Plenodomus lindquistii
scerevisiae	4932	2759	Eukaryota	302527_0	302527	Syrrhaptes paradoxus
scerevisiae	4932	2759	Eukaryota	302913_0	302913	Elsinoe ampelina
scerevisiae	4932	2759	Eukaryota	303371_0	303371	Tribonema minus
scerevisiae	4932	2759	Eukaryota	303405_0	303405	Nitzschia inconspicua
scerevisiae	4932	2759	Eukaryota	303518_0	303518	Pundamilia nyererei
scerevisiae	4932	2759	Eukaryota	303698_0	303698	Penicillium steckii
scerevisiae	4932	2759	Eukaryota	303699_0	303699	Penicillium macrosclerotiorum
scerevisiae	4932	2759	Eukaryota	304332_0	304332	Ramicandelaber brevisporus
scerevisiae	4932	2759	Eukaryota	305860_0	305860	Ceratobasidium sp. AG-I
scerevisiae	4932	2759	Eukaryota	306901_0	306901	Chaetomium globosum CBS 148.51
scerevisiae	4932	2759	Eukaryota	306902_0	306902	Clavispora lusitaniae ATCC 42720
scerevisiae	4932	2759	Eukaryota	307491_0	307491	Aphis glycines
scerevisiae	4932	2759	Eukaryota	307492_0	307492	Aphis craccivora
scerevisiae	4932	2759	Eukaryota	307507_0	307507	Raphidocelis subcapitata
scerevisiae	4932	2759	Eukaryota	307658_0	307658	Monomorium pharaonis
scerevisiae	4932	2759	Eukaryota	307658_1	307658	Monomorium pharaonis
scerevisiae	4932	2759	Eukaryota	307758_0	307758	Ustilago bromivora
scerevisiae	4932	2759	Eukaryota	307796_0	307796	Saccharomyces cerevisiae YJM789
scerevisiae	4932	2759	Eukaryota	307937_0	307937	Dactylonectria macrodidyma
scerevisiae	4932	2759	Eukaryota	307959_0	307959	Sinocyclocheilus rhinocerous
scerevisiae	4932	2759	Eukaryota	307972_0	307972	Apostichopus japonicus
scerevisiae	4932	2759	Eukaryota	308060_0	308060	Apteryx rowi
scerevisiae	4932	2759	Eukaryota	308745_0	308745	Aspergillus rambellii
scerevisiae	4932	2759	Eukaryota	309927_0	309927	Zaprionus bogoriensis
scerevisiae	4932	2759	Eukaryota	309941_0	309941	Bombus affinis
scerevisiae	4932	2759	Eukaryota	309970_0	309970	Bombus picipes
scerevisiae	4932	2759	Eukaryota	310047_0	310047	Cryptosporidium bovis
scerevisiae	4932	2759	Eukaryota	310352_0	310352	Pygathrix nigripes
scerevisiae	4932	2759	Eukaryota	310442_0	310442	Cyclophora punctaria
scerevisiae	4932	2759	Eukaryota	310453_0	310453	Neofusicoccum parvum
scerevisiae	4932	2759	Eukaryota	310571_0	310571	Epinephelus lanceolatus
scerevisiae	4932	2759	Eukaryota	310711_0	310711	Dicerorhinus sumatrensis harrissoni
scerevisiae	4932	2759	Eukaryota	310713_0	310713	Ceratotherium simum cottoni
scerevisiae	4932	2759	Eukaryota	310910_0	310910	Linnemannia elongata
scerevisiae	4932	2759	Eukaryota	310915_0	310915	Pangasianodon hypophthalmus
scerevisiae	4932	2759	Eukaryota	311239_0	311239	Podila horticola
scerevisiae	4932	2759	Eukaryota	311356_0	311356	Turdus rufiventris
scerevisiae	4932	2759	Eukaryota	311401_0	311401	Strix occidentalis caurina
scerevisiae	4932	2759	Eukaryota	312017_0	312017	Tetrahymena thermophila SB210
scerevisiae	4932	2759	Eukaryota	312124_0	312124	Scytalopus superciliaris
scerevisiae	4932	2759	Eukaryota	312200_0	312200	Mycoblastus sanguinarius
scerevisiae	4932	2759	Eukaryota	313031_0	313031	Hylaeus anthracinus
scerevisiae	4932	2759	Eukaryota	313075_0	313075	Hylaeus volcanicus
scerevisiae	4932	2759	Eukaryota	314023_0	314023	Apiosordaria backusii
scerevisiae	4932	2759	Eukaryota	314040_0	314040	Schizothecium vesticola
scerevisiae	4932	2759	Eukaryota	314043_0	314043	Immersiella caudata
scerevisiae	4932	2759	Eukaryota	315204_0	315204	Geoglossum umbratile
scerevisiae	4932	2759	Eukaryota	315347_0	315347	Solanum verrucosum
scerevisiae	4932	2759	Eukaryota	315576_0	315576	Chironomus riparius
scerevisiae	4932	2759	Eukaryota	317549_0	317549	Paramuricea clavata
scerevisiae	4932	2759	Eukaryota	317792_0	317792	Anhinga rufa
scerevisiae	4932	2759	Eukaryota	318479_0	318479	Dracunculus medinensis
scerevisiae	4932	2759	Eukaryota	318751_0	318751	Westerdykella ornata
scerevisiae	4932	2759	Eukaryota	318760_0	318760	Hypocenomyce scalaris
scerevisiae	4932	2759	Eukaryota	318763_0	318763	Pleopsidium flavum
scerevisiae	4932	2759	Eukaryota	318774_0	318774	Phylliscum demangeonii
scerevisiae	4932	2759	Eukaryota	318829_0	318829	Pyricularia oryzae
scerevisiae	4932	2759	Eukaryota	319348_0	319348	Polypedilum vanderplanki
scerevisiae	4932	2759	Eukaryota	319629_0	319629	Aspergillus brasiliensis
scerevisiae	4932	2759	Eukaryota	320037_0	320037	Ochropleura plecta
scerevisiae	4932	2759	Eukaryota	320322_0	320322	Musa troglodytarum
scerevisiae	4932	2759	Eukaryota	321084_0	321084	Circaetus pectoralis
scerevisiae	4932	2759	Eukaryota	321146_0	321146	Pseudocercospora eumusae
scerevisiae	4932	2759	Eukaryota	321398_0	321398	Lepidothrix coronata
scerevisiae	4932	2759	Eukaryota	321403_0	321403	Nothobranchius kuhntae
scerevisiae	4932	2759	Eukaryota	321614_0	321614	Parastagonospora nodorum SN15
scerevisiae	4932	2759	Eukaryota	321852_0	321852	Arthrobotrys entomopaga
scerevisiae	4932	2759	Eukaryota	322104_0	322104	Scheffersomyces stipitis CBS 6054
scerevisiae	4932	2759	Eukaryota	322582_0	322582	Ramphastos sulfuratus
scerevisiae	4932	2759	Eukaryota	323312_0	323312	Leucozona laternaria
scerevisiae	4932	2759	Eukaryota	323313_0	323313	Chrysotoxum bicinctum
scerevisiae	4932	2759	Eukaryota	323540_0	323540	Xylaria digitata
scerevisiae	4932	2759	Eukaryota	323545_0	323545	Xylaria multiplex
scerevisiae	4932	2759	Eukaryota	325343_0	325343	Eurystomus gularis
scerevisiae	4932	2759	Eukaryota	325434_0	325434	Malaya genurostris
scerevisiae	4932	2759	Eukaryota	325452_0	325452	Phytophthora kernoviae
scerevisiae	4932	2759	Eukaryota	325984_0	325984	Dioscorea zingiberensis
scerevisiae	4932	2759	Eukaryota	326083_0	326083	Macroglossus sobrinus
scerevisiae	4932	2759	Eukaryota	326594_0	326594	Ceratosolen solmsi marchali
scerevisiae	4932	2759	Eukaryota	326617_0	326617	Annulohypoxylon bovei var. microspora
scerevisiae	4932	2759	Eukaryota	326622_0	326622	Annulohypoxylon moriforme
scerevisiae	4932	2759	Eukaryota	326626_0	326626	Annulohypoxylon nitens
scerevisiae	4932	2759	Eukaryota	326628_0	326628	Annulohypoxylon stygium
scerevisiae	4932	2759	Eukaryota	326643_0	326643	Daldinia bambusicola
scerevisiae	4932	2759	Eukaryota	326644_0	326644	Daldinia caldariorum
scerevisiae	4932	2759	Eukaryota	326645_0	326645	Daldinia childiae
scerevisiae	4932	2759	Eukaryota	326647_0	326647	Daldinia decipiens
scerevisiae	4932	2759	Eukaryota	326656_0	326656	Hypoxylon cercidicola
scerevisiae	4932	2759	Eukaryota	326657_0	326657	Hypoxylon crocopeplum
scerevisiae	4932	2759	Eukaryota	326681_0	326681	Hypoxylon trugodes
scerevisiae	4932	2759	Eukaryota	326684_0	326684	Xylaria bambusicola
scerevisiae	4932	2759	Eukaryota	326959_0	326959	Eulithis testata
scerevisiae	4932	2759	Eukaryota	326963_0	326963	Lycia hirtaria
scerevisiae	4932	2759	Eukaryota	327061_0	327061	Annulohypoxylon truncatum
scerevisiae	4932	2759	Eukaryota	327079_0	327079	Pseudozyma hubeiensis
scerevisiae	4932	2759	Eukaryota	327109_0	327109	Uloborus diversus
scerevisiae	4932	2759	Eukaryota	327505_0	327505	Fusarium oxysporum f. sp. radicis-cucumerinum
scerevisiae	4932	2759	Eukaryota	327740_0	327740	Hyla sarda
scerevisiae	4932	2759	Eukaryota	327750_0	327750	Coemansia sp. 'formosensis'
scerevisiae	4932	2759	Eukaryota	328815_0	328815	Manacus vitellinus
scerevisiae	4932	2759	Eukaryota	329046_0	329046	Rhizoclosmatium globosum
scerevisiae	4932	2759	Eukaryota	329112_0	329112	Toxorhynchites rutilus septentrionalis
scerevisiae	4932	2759	Eukaryota	329884_0	329884	Friedmanniomyces simplex
