gene_id	in_labels	in_fasta_source	duplicate_id	sequence_length	source_file	source_type	source_record_id	candidate_count	status
FBgn0085443	True	True	False	1789	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085443	1	matched
FBgn0085444	True	True	False	1739	Fly_Essential_genes.xlsx	excel_primary	FBgn0085444	1	matched
FBgn0085446	True	True	False	4979	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085446	1	matched
FBgn0085447	True	True	False	2072	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085447	1	matched
FBgn0085453	True	True	False	201	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085453	1	matched
FBgn0085457	True	True	False	230	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085457	1	matched
FBgn0085465	True	True	False	270	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085465	1	matched
FBgn0085468	True	True	False	73	Fly_Essential_genes.xlsx	excel_primary	FBgn0085468	1	matched
FBgn0085473	True	True	False	295	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085473	1	matched
FBgn0085474	True	True	False	134	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085474	1	matched
FBgn0085484	True	True	False	304	Fly_Essential_genes.xlsx	excel_primary	FBgn0085484	1	matched
FBgn0085488	True	True	False	305	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085488	1	matched
FBgn0085491	True	True	False	312	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0085491	1	matched
FBgn0086254	True	True	False	316	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086254	1	matched
FBgn0086265	True	True	False	381	Fly_Essential_genes.xlsx	excel_primary	FBgn0086265	1	matched
FBgn0086346	True	True	False	836	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086346	1	matched
FBgn0086347	True	True	False	1011	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086347	1	matched
FBgn0086348	True	True	False	243	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086348	1	matched
FBgn0086350	True	True	False	649	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086350	1	matched
FBgn0086367	True	True	False	387	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086367	1	matched
FBgn0086371	True	True	False	251	Fly_Essential_genes.xlsx	excel_primary	FBgn0086371	1	matched
FBgn0086408	True	True	False	1136	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086408	1	matched
FBgn0086445	True	True	False	480	Fly_Essential_genes.xlsx	excel_primary	FBgn0086445	1	matched
FBgn0086446	True	True	False	185	Fly_Essential_genes.xlsx	excel_primary	FBgn0086446	1	matched
FBgn0086447	True	True	False	116	Fly_Essential_genes.xlsx	excel_primary	FBgn0086447	1	matched
FBgn0086448	True	True	False	481	Fly_Essential_genes.xlsx	excel_primary	FBgn0086448	1	matched
FBgn0086450	True	True	False	1031	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086450	1	matched
FBgn0086472	True	True	False	117	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086472	1	matched
FBgn0086519	True	True	False	117	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086519	1	matched
FBgn0086558	True	True	False	534	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086558	1	matched
FBgn0086605	True	True	False	339	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086605	1	matched
FBgn0086673	True	True	False	842	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086673	1	matched
FBgn0086679	True	True	False	826	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086679	1	matched
FBgn0086683	True	True	False	371	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086683	1	matched
FBgn0086687	True	True	False	383	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086687	1	matched
FBgn0086704	True	True	False	445	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086704	1	matched
FBgn0086708	True	True	False	610	Fly_Essential_genes.xlsx	excel_primary	FBgn0086708	1	matched
FBgn0086779	True	True	False	410	Fly_Essential_genes.xlsx	excel_primary	FBgn0086779	1	matched
FBgn0086855	True	True	False	610	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086855	1	matched
FBgn0086898	True	True	False	927	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086898	1	matched
FBgn0086907	True	True	False	105	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086907	1	matched
FBgn0086909	True	True	False	417	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086909	1	matched
FBgn0086913	True	True	False	373	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0086913	1	matched
FBgn0086917	True	True	False	553	Fly_Essential_genes.xlsx	excel_primary	FBgn0086917	1	matched
FBgn0087005	True	True	False	198	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0087005	1	matched
FBgn0087035	True	True	False	1217	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0087035	1	matched
FBgn0087039	True	True	False	313	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0087039	1	matched
FBgn0243486	True	True	False	741	Fly_Essential_genes.xlsx	excel_primary	FBgn0243486	1	matched
FBgn0243513	True	True	False	157	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0243513	1	matched
FBgn0243514	True	True	False	1074	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0243514	1	matched
FBgn0243516	True	True	False	751	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0243516	1	matched
FBgn0250754	True	True	False	3441	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250754	1	matched
FBgn0250755	True	True	False	773	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250755	1	matched
FBgn0250757	True	True	False	698	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250757	1	matched
FBgn0250785	True	True	False	636	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0088886	5	matched
FBgn0250816	True	True	False	867	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250816	1	matched
FBgn0250819	True	True	False	649	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250819	1	matched
FBgn0250821	True	True	False	293	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250821	1	matched
FBgn0250831	True	True	False	106	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250831	1	matched
FBgn0250834	True	True	False	192	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250834	1	matched
FBgn0250835	True	True	False	159	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250835	1	matched
FBgn0250836	True	True	False	84	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250836	1	matched
FBgn0250837	True	True	False	174	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250837	1	matched
FBgn0250841	True	True	False	245	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250841	1	matched
FBgn0250842	True	True	False	291	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250842	1	matched
FBgn0250843	True	True	False	279	Fly_Essential_genes.xlsx	excel_primary	FBgn0250843	1	matched
FBgn0250845	True	True	False	187	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250845	1	matched
FBgn0250862	True	True	False	363	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250862	1	matched
FBgn0250904	True	True	False	460	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250904	1	matched
FBgn0250908	True	True	False	517	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250908	1	matched
FBgn0250910	True	True	False	1256	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0250910	1	matched
FBgn0259099	True	True	False	851	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259099	1	matched
FBgn0259101	True	True	False	557	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259101	1	matched
FBgn0259110	True	True	False	1192	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259110	1	matched
FBgn0259140	True	True	False	3613	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259140	1	matched
FBgn0259146	True	True	False	1391	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259146	1	matched
FBgn0259149	True	True	False	634	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259149	1	matched
FBgn0259150	True	True	False	1455	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259150	1	matched
FBgn0259151	True	True	False	571	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259151	1	matched
FBgn0259152	True	True	False	992	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259152	1	matched
FBgn0259162	True	True	False	663	Fly_Essential_genes.xlsx	excel_primary	FBgn0259162	1	matched
FBgn0259163	True	True	False	1493	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259163	1	matched
FBgn0259166	True	True	False	199	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259166	1	matched
FBgn0259167	True	True	False	584	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259167	1	matched
FBgn0259171	True	True	False	1622	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259171	1	matched
FBgn0259173	True	True	False	1101	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259173	1	matched
FBgn0259175	True	True	False	1040	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259175	1	matched
FBgn0259178	True	True	False	400	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259178	1	matched
FBgn0259179	True	True	False	657	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259179	1	matched
FBgn0259184	True	True	False	160	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259184	1	matched
FBgn0259188	True	True	False	621	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259188	1	matched
FBgn0259192	True	True	False	994	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259192	1	matched
FBgn0259194	True	True	False	611	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259194	1	matched
FBgn0259196	True	True	False	181	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259196	1	matched
FBgn0259209	True	True	False	486	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259209	1	matched
FBgn0259210	True	True	False	1066	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259210	1	matched
FBgn0259212	True	True	False	1968	Fly_Essential_genes.xlsx	excel_primary	FBgn0259212	1	matched
FBgn0259213	True	True	False	1064	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259213	1	matched
FBgn0259215	True	True	False	868	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259215	1	matched
FBgn0259219	True	True	False	131	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259219	1	matched
FBgn0259221	True	True	False	1216	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259221	1	matched
FBgn0259223	True	True	False	151	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259223	1	matched
FBgn0259224	True	True	False	923	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259224	1	matched
FBgn0259226	True	True	False	952	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259226	1	matched
FBgn0259227	True	True	False	1429	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259227	1	matched
FBgn0259229	True	True	False	691	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259229	1	matched
FBgn0259233	True	True	False	1439	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259233	1	matched
FBgn0259234	True	True	False	2005	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259234	1	matched
FBgn0259236	True	True	False	423	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259236	1	matched
FBgn0259237	True	True	False	921	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259237	1	matched
FBgn0259238	True	True	False	140	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259238	1	matched
FBgn0259242	True	True	False	719	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259242	1	matched
FBgn0259244	True	True	False	770	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259244	1	matched
FBgn0259245	True	True	False	190	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259245	1	matched
FBgn0259481	True	True	False	431	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259481	1	matched
FBgn0259482	True	True	False	220	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259482	1	matched
FBgn0259677	True	True	False	1817	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259677	1	matched
FBgn0259678	True	True	False	888	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259678	1	matched
FBgn0259682	True	True	False	560	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259682	1	matched
FBgn0259699	True	True	False	1022	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259699	1	matched
FBgn0259701	True	True	False	161	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259701	1	matched
FBgn0259704	True	True	False	433	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259704	1	matched
FBgn0259707	True	True	False	207	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259707	1	matched
FBgn0259712	True	True	False	706	Fly_Essential_genes.xlsx	excel_primary	FBgn0259712	1	matched
FBgn0259713	True	True	False	103	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259713	1	matched
FBgn0259714	True	True	False	467	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259714	1	matched
FBgn0259715	True	True	False	401	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259715	1	matched
FBgn0259716	True	True	False	655	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259716	1	matched
FBgn0259729	True	True	False	353	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259729	1	matched
FBgn0259734	True	True	False	671	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259734	1	matched
FBgn0259735	True	True	False	2064	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259735	1	matched
FBgn0259742	True	True	False	496	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259742	1	matched
FBgn0259794	True	True	False	351	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259794	1	matched
FBgn0259818	True	True	False	1655	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259818	1	matched
FBgn0259821	True	True	False	737	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259821	1	matched
FBgn0259831	True	True	False	101	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259831	1	matched
FBgn0259878	True	True	False	767	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259878	1	matched
FBgn0259896	True	True	False	622	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259896	1	matched
FBgn0259916	True	True	False	87	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259916	1	matched
FBgn0259926	True	True	False	310	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259926	1	matched
FBgn0259927	True	True	False	1244	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259927	1	matched
FBgn0259953	True	True	False	111	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259953	1	matched
FBgn0259979	True	True	False	478	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259979	1	matched
FBgn0259985	True	True	False	364	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0259985	1	matched
FBgn0260000	True	True	False	134	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260000	1	matched
FBgn0260004	True	True	False	551	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260004	1	matched
FBgn0260388	True	True	False	533	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260388	1	matched
FBgn0260393	True	True	False	337	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260393	1	matched
FBgn0260398	True	True	False	377	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260398	1	matched
FBgn0260444	True	True	False	635	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260444	1	matched
FBgn0260450	True	True	False	681	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260450	1	matched
FBgn0260452	True	True	False	100	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260452	1	matched
FBgn0260459	True	True	False	337	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260459	1	matched
FBgn0260461	True	True	False	397	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260461	1	matched
FBgn0260464	True	True	False	214	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260464	1	matched
FBgn0260467	True	True	False	302	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260467	1	matched
FBgn0260470	True	True	False	301	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260470	1	matched
FBgn0260475	True	True	False	492	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260475	1	matched
FBgn0260481	True	True	False	534	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260481	1	matched
FBgn0260482	True	True	False	317	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260482	1	matched
FBgn0260486	True	True	False	2286	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260486	1	matched
FBgn0260499	True	True	False	158	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260499	1	matched
FBgn0260634	True	True	False	2072	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260634	1	matched
FBgn0260648	True	True	False	232	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260648	1	matched
FBgn0260658	True	True	False	1417	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260658	1	matched
FBgn0260659	True	True	False	323	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260659	1	matched
FBgn0260660	True	True	False	1023	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260660	1	matched
FBgn0260741	True	True	False	538	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260741	1	matched
FBgn0260742	True	True	False	581	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260742	1	matched
FBgn0260745	True	True	False	816	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260745	1	matched
FBgn0260750	True	True	False	408	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260750	1	matched
FBgn0260753	True	True	False	738	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260753	1	matched
FBgn0260758	True	True	False	257	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260758	1	matched
FBgn0260764	True	True	False	126	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260764	1	matched
FBgn0260766	True	True	False	500	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260766	1	matched
FBgn0260767	True	True	False	135	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260767	1	matched
FBgn0260793	True	True	False	1141	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260793	1	matched
FBgn0260798	True	True	False	700	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260798	1	matched
FBgn0260862	True	True	False	230	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260862	1	matched
FBgn0260866	True	True	False	676	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260866	1	matched
FBgn0260874	True	True	False	121	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260874	1	matched
FBgn0260932	True	True	False	384	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260932	1	matched
FBgn0260935	True	True	False	1342	Fly_Essential_genes.xlsx	excel_primary	FBgn0260935	1	matched
FBgn0260942	True	True	False	322	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260942	1	matched
FBgn0260943	True	True	False	225	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260943	1	matched
FBgn0260962	True	True	False	1140	Fly_Essential_genes.xlsx	excel_primary	FBgn0260962	1	matched
FBgn0260972	True	True	False	341	Fly_Essential_genes.xlsx	excel_primary	FBgn0260972	1	matched
FBgn0260986	True	True	False	325	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0260986	1	matched
FBgn0260987	True	True	False	715	Fly_Essential_genes.xlsx	excel_primary	FBgn0260987	1	matched
FBgn0261015	True	True	False	1264	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261015	1	matched
FBgn0261016	True	True	False	1836	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261016	1	matched
FBgn0261046	True	True	False	2087	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261046	1	matched
FBgn0261049	True	True	False	574	Fly_Essential_genes.xlsx	excel_primary	FBgn0261049	1	matched
FBgn0261053	True	True	False	1949	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261053	1	matched
FBgn0261067	True	True	False	137	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261067	1	matched
FBgn0261086	True	True	False	586	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261086	1	matched
FBgn0261090	True	True	False	546	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261090	1	matched
FBgn0261113	True	True	False	406	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261113	1	matched
FBgn0261239	True	True	False	808	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261239	1	matched
FBgn0261258	True	True	False	808	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261258	1	matched
FBgn0261262	True	True	False	1051	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261262	1	matched
FBgn0261266	True	True	False	253	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261266	1	matched
FBgn0261285	True	True	False	372	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261285	1	matched
FBgn0261287	True	True	False	146	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261287	1	matched
FBgn0261289	True	True	False	197	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261289	1	matched
FBgn0261291	True	True	False	189	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261291	1	matched
FBgn0261358	True	True	False	132	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261358	1	matched
FBgn0261373	True	True	False	215	Fly_Essential_genes.xlsx	excel_primary	FBgn0261373	1	matched
FBgn0261393	True	True	False	542	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261393	1	matched
FBgn0261395	True	True	False	251	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261395	1	matched
FBgn0261401	True	True	False	623	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261401	1	matched
FBgn0261437	True	True	False	182	Fly_Essential_genes.xlsx	excel_primary	FBgn0261437	1	matched
FBgn0261446	True	True	False	330	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261446	1	matched
FBgn0261461	True	True	False	1317	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261461	1	matched
FBgn0261514	True	True	False	565	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261514	1	matched
FBgn0261526	True	True	False	454	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261526	1	matched
FBgn0261547	True	True	False	1051	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261547	1	matched
FBgn0261550	True	True	False	956	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261550	1	matched
FBgn0261554	True	True	False	1498	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261554	1	matched
FBgn0261556	True	True	False	1661	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261556	1	matched
FBgn0261560	True	True	False	117	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261560	1	matched
FBgn0261561	True	True	False	187	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261561	1	matched
FBgn0261564	True	True	False	291	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261564	1	matched
FBgn0261565	True	True	False	558	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261565	1	matched
FBgn0261570	True	True	False	1580	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261570	1	matched
FBgn0261571	True	True	False	1594	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261571	1	matched
FBgn0261573	True	True	False	590	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261573	1	matched
FBgn0261574	True	True	False	4689	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261574	1	matched
FBgn0261575	True	True	False	657	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0261575	1	matched
FBgn0261592	True	True	False	248	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0071087	2	matched
FBgn0261608	True	True	False	92	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0078655	3	matched
FBgn0261609	True	True	False	341	Essential_proteins_NR.fasta	direct_id_fasta	FBgn0261609	1	matched
FBgn0261610	True	True	False	897	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292047	1	matched
FBgn0261611	True	True	False	509	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0311594	8	matched
FBgn0261625	True	True	False	775	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292103	10	matched
FBgn0261641	True	True	False	1123	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292135	7	matched
FBgn0261647	True	True	False	852	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0077442	4	matched
FBgn0261673	True	True	False	290	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0086980	8	matched
FBgn0261679	True	True	False	441	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292193	1	matched
FBgn0261686	True	True	False	97	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292205	3	matched
FBgn0261698	True	True	False	1878	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292199	9	matched
FBgn0261710	True	True	False	2309	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0071394	4	matched
FBgn0261714	True	True	False	864	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0082021	2	matched
FBgn0261723	True	True	False	741	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0288576	1	matched
FBgn0261787	True	True	False	1320	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0080933	1	matched
FBgn0261789	True	True	False	119	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0081234	1	matched
FBgn0261790	True	True	False	94	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0079182	1	matched
FBgn0261802	True	True	False	2190	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0305885	11	matched
FBgn0261803	True	True	False	345	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292371	3	matched
FBgn0261858	True	True	False	82	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292515	1	matched
FBgn0261859	True	True	False	1560	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292538	2	matched
FBgn0261862	True	True	False	782	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0290496	4	matched
FBgn0261928	True	True	False	3213	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0311381	6	matched
FBgn0261931	True	True	False	1426	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292725	4	matched
FBgn0261933	True	True	False	124	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0075684	1	matched
FBgn0261934	True	True	False	3261	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0303178	6	matched
FBgn0261985	True	True	False	974	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0297514	5	matched
FBgn0261986	True	True	False	607	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0084272	1	matched
FBgn0261989	True	True	False	278	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292826	2	matched
FBgn0261992	True	True	False	109	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292828	1	matched
FBgn0261996	True	True	False	237	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0292831	1	matched
