gene_id	raw_location	normalized_location	evidence	source_db
FGRAMPH1_01G09453	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09453	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09451	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09451	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G09451	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09451	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09449	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G09443	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G09443	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09431	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09431	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G09431	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09411	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G09411	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09411	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09409	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09409	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09409	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09397	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G09397	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09379	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G09379	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09359	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09359	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09357	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G09357	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09357	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09345	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09341	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G09335	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09335	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09335	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09335	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G09319	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G09317	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G09317	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09317	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G09317	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09317	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09261	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09259	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G09259	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G09219	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G09217	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G09217	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G09217	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09197	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G09197	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09197	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G09197	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09197	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09191	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G09191	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09177	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G09177	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09177	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09177	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09175	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G09171	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G09171	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G09171	cytoskeleton	Cytoskeleton	eFG	eFG
FGRAMPH1_01G09143	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09143	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09117	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09089	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G09087	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G09087	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G09087	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09083	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09083	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09083	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09083	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09083	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G09081	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G09081	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09081	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G09041	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G09041	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G09011	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G09011	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G09011	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08955	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G08955	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G08955	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08955	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08953	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G08953	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G08953	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G08945	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G08945	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G08945	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G08945	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08925	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G08923	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G08923	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G08923	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G08923	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G08923	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08923	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08897	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G08897	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G08897	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08895	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G08895	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G08895	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G08885	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G08885	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08885	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08861	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G08861	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G08861	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G08861	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08861	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08859	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G08859	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G08859	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08855	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G08845	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G08845	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08843	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G08843	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08831	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G08831	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08827	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08825	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G08823	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G08791	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G08791	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G08791	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G08791	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G08791	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G08789	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G08789	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G08789	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28283	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28283	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28277	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28253	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28253	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28253	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28251	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28245	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28245	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28243	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28243	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28239	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28239	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28239	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28199	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28199	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28197	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28197	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28197	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28185	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28179	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28179	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28179	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28171	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28169	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28169	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28159	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28159	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28159	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28113	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28113	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28099	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28099	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28093	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28093	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28087	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28087	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28087	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28085	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28085	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28047	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28047	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28039	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28025	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28023	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28023	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28023	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28007	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28007	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27961	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27935	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27935	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27935	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27935	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27931	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27931	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27931	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27931	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27909	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27909	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27893	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27859	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27857	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27857	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27857	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27853	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27853	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27853	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27801	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27801	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27801	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27787	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27787	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27779	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27773	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27773	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27773	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27747	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27747	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27747	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27743	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27743	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27743	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27729	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27729	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27729	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27729	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27687	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27687	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27675	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27655	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27655	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27599	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27591	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27591	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27583	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27583	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G27581	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27581	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27573	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27573	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27573	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G27571	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27555	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27555	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27537	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27537	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27537	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27537	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27537	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27505	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27505	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27505	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27503	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27503	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27489	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27489	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27475	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27475	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27459	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27459	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G27449	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27439	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27429	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27429	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27403	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27397	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27395	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27395	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27385	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27385	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27385	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27385	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27381	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27381	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27379	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27379	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27379	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27363	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27363	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27355	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27355	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27355	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27347	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27347	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27347	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27339	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27339	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27321	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27307	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27285	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27285	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27283	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27283	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27163	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27159	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27159	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27159	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27157	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27149	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27149	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27123	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27123	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27123	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27123	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27121	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27121	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27121	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27119	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27119	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27119	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27091	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27091	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27087	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27087	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27087	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27071	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27071	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27071	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G27071	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27071	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27071	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27069	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27069	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G27069	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27059	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27057	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27057	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G27057	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27053	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G27053	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G27051	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27045	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27025	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G27025	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G27013	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27013	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G27011	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G27011	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26961	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G26961	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G26957	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G26957	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G26957	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G26957	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26949	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G26949	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G26947	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G26947	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G26919	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G26919	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G26849	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G26821	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26821	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G26821	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G26821	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G26805	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G26805	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26805	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G26805	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G26805	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G26805	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26797	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G26797	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G26797	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26795	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26793	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26733	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G26733	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26733	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G26729	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26729	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G26699	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26699	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G26699	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G26697	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G26613	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G26613	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G26613	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26587	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G26587	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26587	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G26587	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G26585	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26585	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G26585	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G26585	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G26577	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G26577	Nucleus	Nucleus	eFG	eFG
