gene_id	in_labels	source_occurrences	source_files	sequence_length	unique_sequences	in_fasta_source	duplicate_source_id	status
S000005314	True	1	SC_NE_genes.xlsx	1579	1	True	False	matched
S000005315	True	1	SC_NE_genes.xlsx	368	1	True	False	matched
S000005316	True	1	SC_NE_genes.xlsx	787	1	True	False	matched
S000005317	True	1	SC_NE_genes.xlsx	321	1	True	False	matched
S000005318	True	1	SC_E_genes.xlsx	342	1	True	False	matched
S000005319	True	1	SC_NE_genes.xlsx	153	1	True	False	matched
S000005320	True	1	SC_NE_genes.xlsx	91	1	True	False	matched
S000005321	True	1	SC_E_genes.xlsx	629	1	True	False	matched
S000005322	True	1	SC_NE_genes.xlsx	605	1	True	False	matched
S000005323	True	1	SC_NE_genes.xlsx	256	1	True	False	matched
S000005324	True	1	SC_NE_genes.xlsx	372	1	True	False	matched
S000005326	True	1	SC_E_genes.xlsx	396	1	True	False	matched
S000005327	True	1	SC_NE_genes.xlsx	725	1	True	False	matched
S000005328	True	1	SC_NE_genes.xlsx	489	1	True	False	matched
S000005329	True	1	SC_E_genes.xlsx	135	1	True	False	matched
S000005330	True	1	SC_NE_genes.xlsx	893	1	True	False	matched
S000005331	True	1	SC_NE_genes.xlsx	393	1	True	False	matched
S000005332	True	1	SC_NE_genes.xlsx	210	1	True	False	matched
S000005333	True	1	SC_NE_genes.xlsx	446	1	True	False	matched
S000005334	True	1	SC_NE_genes.xlsx	515	1	True	False	matched
S000005335	True	1	SC_NE_genes.xlsx	433	1	True	False	matched
S000005336	True	1	SC_E_genes.xlsx	486	1	True	False	matched
S000005337	True	1	SC_E_genes.xlsx	316	1	True	False	matched
S000005338	True	1	SC_NE_genes.xlsx	586	1	True	False	matched
S000005339	True	1	SC_NE_genes.xlsx	561	1	True	False	matched
S000005340	True	1	SC_NE_genes.xlsx	237	1	True	False	matched
S000005341	True	1	SC_NE_genes.xlsx	480	1	True	False	matched
S000005342	True	1	SC_NE_genes.xlsx	580	1	True	False	matched
S000005343	True	1	SC_NE_genes.xlsx	719	1	True	False	matched
S000005344	True	1	SC_NE_genes.xlsx	219	1	True	False	matched
S000005345	True	1	SC_NE_genes.xlsx	327	1	True	False	matched
S000005346	True	1	SC_NE_genes.xlsx	607	1	True	False	matched
S000005347	True	1	SC_NE_genes.xlsx	290	1	True	False	matched
S000005348	True	1	SC_NE_genes.xlsx	1116	1	True	False	matched
S000005349	True	1	SC_NE_genes.xlsx	436	1	True	False	matched
S000005350	True	1	SC_NE_genes.xlsx	1117	1	True	False	matched
S000005351	True	1	SC_NE_genes.xlsx	272	1	True	False	matched
S000005352	True	1	SC_NE_genes.xlsx	489	1	True	False	matched
S000005353	True	1	SC_NE_genes.xlsx	1333	1	True	False	matched
S000005354	True	1	SC_NE_genes.xlsx	342	1	True	False	matched
S000005355	True	1	SC_NE_genes.xlsx	564	1	True	False	matched
S000005356	True	1	SC_NE_genes.xlsx	502	1	True	False	matched
S000005357	True	1	SC_NE_genes.xlsx	378	1	True	False	matched
S000005358	True	1	SC_NE_genes.xlsx	374	1	True	False	matched
S000005361	True	1	SC_NE_genes.xlsx	293	1	True	False	matched
S000005362	True	1	SC_NE_genes.xlsx	317	1	True	False	matched
S000005363	True	1	SC_NE_genes.xlsx	378	1	True	False	matched
S000005364	True	1	SC_NE_genes.xlsx	1536	1	True	False	matched
S000005365	True	1	SC_E_genes.xlsx	120	1	True	False	matched
S000005366	True	1	SC_NE_genes.xlsx	769	1	True	False	matched
S000005367	True	1	SC_NE_genes.xlsx	341	1	True	False	matched
S000005368	True	1	SC_NE_genes.xlsx	207	1	True	False	matched
S000005369	True	1	SC_NE_genes.xlsx	271	1	True	False	matched
S000005370	True	1	SC_E_genes.xlsx	367	1	True	False	matched
S000005371	True	1	SC_NE_genes.xlsx	686	1	True	False	matched
S000005372	True	1	SC_NE_genes.xlsx	134	1	True	False	matched
S000005373	True	1	SC_NE_genes.xlsx	551	1	True	False	matched
S000005374	True	1	SC_NE_genes.xlsx	124	1	True	False	matched
S000005375	True	1	SC_NE_genes.xlsx	586	1	True	False	matched
S000005376	True	1	SC_NE_genes.xlsx	447	1	True	False	matched
S000005377	True	1	SC_NE_genes.xlsx	714	1	True	False	matched
S000005378	True	1	SC_NE_genes.xlsx	397	1	True	False	matched
S000005379	True	1	SC_NE_genes.xlsx	551	1	True	False	matched
S000005380	True	1	SC_NE_genes.xlsx	592	1	True	False	matched
S000005381	True	1	SC_E_genes.xlsx	1001	1	True	False	matched
S000005382	True	1	SC_E_genes.xlsx	408	1	True	False	matched
S000005383	True	1	SC_NE_genes.xlsx	676	1	True	False	matched
S000005384	True	1	SC_NE_genes.xlsx	172	1	True	False	matched
S000005385	True	1	SC_NE_genes.xlsx	660	1	True	False	matched
S000005386	True	1	SC_E_genes.xlsx	113	1	True	False	matched
S000005387	True	1	SC_NE_genes.xlsx	573	1	True	False	matched
S000005388	True	1	SC_NE_genes.xlsx	245	1	True	False	matched
S000005389	True	1	SC_NE_genes.xlsx	201	1	True	False	matched
S000005390	True	1	SC_NE_genes.xlsx	484	1	True	False	matched
S000005391	True	1	SC_NE_genes.xlsx	421	1	True	False	matched
S000005392	True	1	SC_NE_genes.xlsx	246	1	True	False	matched
S000005393	True	1	SC_NE_genes.xlsx	536	1	True	False	matched
S000005394	True	1	SC_E_genes.xlsx	1093	1	True	False	matched
S000005396	True	1	SC_NE_genes.xlsx	761	1	True	False	matched
S000005398	True	1	SC_E_genes.xlsx	254	1	True	False	matched
S000005399	True	1	SC_NE_genes.xlsx	106	1	True	False	matched
S000005400	True	1	SC_E_genes.xlsx	142	1	True	False	matched
S000005401	True	1	SC_NE_genes.xlsx	459	1	True	False	matched
S000005402	True	1	SC_NE_genes.xlsx	363	1	True	False	matched
S000005403	True	1	SC_NE_genes.xlsx	380	1	True	False	matched
S000005404	True	1	SC_NE_genes.xlsx	383	1	True	False	matched
S000005405	True	1	SC_NE_genes.xlsx	1101	1	True	False	matched
S000005407	True	1	SC_NE_genes.xlsx	356	1	True	False	matched
S000005408	True	1	SC_NE_genes.xlsx	342	1	True	False	matched
S000005409	True	1	SC_NE_genes.xlsx	491	1	True	False	matched
S000005411	True	1	SC_NE_genes.xlsx	1081	1	True	False	matched
S000005412	True	1	SC_NE_genes.xlsx	396	1	True	False	matched
S000005413	True	1	SC_NE_genes.xlsx	61	1	True	False	matched
S000005414	True	1	SC_NE_genes.xlsx	395	1	True	False	matched
S000005415	True	1	SC_NE_genes.xlsx	406	1	True	False	matched
S000005416	True	1	SC_NE_genes.xlsx	551	1	True	False	matched
S000005417	True	1	SC_NE_genes.xlsx	303	1	True	False	matched
S000005418	True	1	SC_NE_genes.xlsx	711	1	True	False	matched
S000005419	True	1	SC_NE_genes.xlsx	420	1	True	False	matched
S000005420	True	1	SC_NE_genes.xlsx	440	1	True	False	matched
S000005421	True	1	SC_NE_genes.xlsx	706	1	True	False	matched
S000005422	True	1	SC_NE_genes.xlsx	496	1	True	False	matched
S000005423	True	1	SC_NE_genes.xlsx	491	1	True	False	matched
S000005424	True	1	SC_NE_genes.xlsx	957	1	True	False	matched
S000005425	True	1	SC_NE_genes.xlsx	357	1	True	False	matched
S000005426	True	1	SC_NE_genes.xlsx	384	1	True	False	matched
S000005427	True	1	SC_E_genes.xlsx	591	1	True	False	matched
S000005428	True	1	SC_NE_genes.xlsx	177	1	True	False	matched
S000005429	True	1	SC_NE_genes.xlsx	503	1	True	False	matched
S000005430	True	1	SC_E_genes.xlsx	451	1	True	False	matched
S000005431	True	1	SC_NE_genes.xlsx	501	1	True	False	matched
S000005432	True	1	SC_NE_genes.xlsx	162	1	True	False	matched
S000005433	True	1	SC_NE_genes.xlsx	455	1	True	False	matched
S000005434	True	1	SC_NE_genes.xlsx	322	1	True	False	matched
S000005435	True	1	SC_NE_genes.xlsx	1294	1	True	False	matched
S000005436	True	1	SC_NE_genes.xlsx	796	1	True	False	matched
S000005437	True	1	SC_E_genes.xlsx	291	1	True	False	matched
S000005438	True	1	SC_E_genes.xlsx	1176	1	True	False	matched
S000005440	True	1	SC_NE_genes.xlsx	289	1	True	False	matched
S000005441	True	1	SC_NE_genes.xlsx	3079	1	True	False	matched
S000005442	True	1	SC_NE_genes.xlsx	415	1	True	False	matched
S000005443	True	1	SC_NE_genes.xlsx	412	1	True	False	matched
S000005444	True	1	SC_NE_genes.xlsx	991	1	True	False	matched
S000005446	True	1	SC_NE_genes.xlsx	348	1	True	False	matched
S000005447	True	1	SC_NE_genes.xlsx	1116	1	True	False	matched
S000005448	True	1	SC_NE_genes.xlsx	277	1	True	False	matched
S000005449	True	1	SC_NE_genes.xlsx	1030	1	True	False	matched
S000005450	True	1	SC_NE_genes.xlsx	964	1	True	False	matched
S000005451	True	1	SC_NE_genes.xlsx	609	1	True	False	matched
S000005452	True	1	SC_NE_genes.xlsx	308	1	True	False	matched
S000005453	True	1	SC_NE_genes.xlsx	293	1	True	False	matched
S000005454	True	1	SC_E_genes.xlsx	323	1	True	False	matched
S000005455	True	1	SC_NE_genes.xlsx	706	1	True	False	matched
S000005456	True	1	SC_NE_genes.xlsx	312	1	True	False	matched
S000005457	True	1	SC_E_genes.xlsx	432	1	True	False	matched
S000005458	True	1	SC_NE_genes.xlsx	1037	1	True	False	matched
S000005460	True	1	SC_NE_genes.xlsx	1081	1	True	False	matched
S000005461	True	1	SC_NE_genes.xlsx	312	1	True	False	matched
S000005462	True	1	SC_E_genes.xlsx	230	1	True	False	matched
S000005463	True	1	SC_NE_genes.xlsx	609	1	True	False	matched
S000005464	True	1	SC_NE_genes.xlsx	352	1	True	False	matched
S000005465	True	1	SC_NE_genes.xlsx	556	1	True	False	matched
S000005467	True	1	SC_NE_genes.xlsx	342	1	True	False	matched
S000005468	True	1	SC_NE_genes.xlsx	151	1	True	False	matched
S000005469	True	1	SC_NE_genes.xlsx	113	1	True	False	matched
S000005470	True	1	SC_NE_genes.xlsx	237	1	True	False	matched
S000005471	True	1	SC_NE_genes.xlsx	212	1	True	False	matched
S000005472	True	1	SC_NE_genes.xlsx	492	1	True	False	matched
S000005473	True	1	SC_NE_genes.xlsx	655	1	True	False	matched
S000005474	True	1	SC_NE_genes.xlsx	202	1	True	False	matched
S000005475	True	1	SC_NE_genes.xlsx	584	1	True	False	matched
S000005476	True	1	SC_NE_genes.xlsx	382	1	True	False	matched
S000005477	True	1	SC_NE_genes.xlsx	645	1	True	False	matched
S000005479	True	1	SC_NE_genes.xlsx	501	1	True	False	matched
S000005480	True	1	SC_E_genes.xlsx	186	1	True	False	matched
S000005481	True	1	SC_NE_genes.xlsx	144	1	True	False	matched
S000005482	True	1	SC_NE_genes.xlsx	575	1	True	False	matched
S000005483	True	1	SC_E_genes.xlsx	534	1	True	False	matched
S000005484	True	1	SC_NE_genes.xlsx	433	1	True	False	matched
S000005485	True	1	SC_NE_genes.xlsx	476	1	True	False	matched
S000005486	True	1	SC_NE_genes.xlsx	377	1	True	False	matched
S000005487	True	1	SC_E_genes.xlsx	142	1	True	False	matched
S000005488	True	1	SC_NE_genes.xlsx	375	1	True	False	matched
S000005489	True	1	SC_NE_genes.xlsx	184	1	True	False	matched
S000005490	True	1	SC_E_genes.xlsx	859	1	True	False	matched
S000005491	True	1	SC_NE_genes.xlsx	108	1	True	False	matched
S000005492	True	1	SC_NE_genes.xlsx	471	1	True	False	matched
S000005493	True	1	SC_E_genes.xlsx	121	1	True	False	matched
S000005495	True	1	SC_E_genes.xlsx	222	1	True	False	matched
S000005496	True	1	SC_NE_genes.xlsx	397	1	True	False	matched
S000005497	True	1	SC_NE_genes.xlsx	497	1	True	False	matched
S000005498	True	1	SC_NE_genes.xlsx	1341	1	True	False	matched
S000005499	True	1	SC_E_genes.xlsx	213	1	True	False	matched
S000005500	True	1	SC_NE_genes.xlsx	423	1	True	False	matched
S000005501	True	1	SC_NE_genes.xlsx	695	1	True	False	matched
S000005502	True	1	SC_E_genes.xlsx	240	1	True	False	matched
S000005503	True	1	SC_NE_genes.xlsx	169	1	True	False	matched
S000005504	True	1	SC_E_genes.xlsx	484	1	True	False	matched
S000005505	True	1	SC_NE_genes.xlsx	1077	1	True	False	matched
S000005506	True	1	SC_E_genes.xlsx	194	1	True	False	matched
S000005507	True	1	SC_NE_genes.xlsx	236	1	True	False	matched
S000005508	True	1	SC_NE_genes.xlsx	604	1	True	False	matched
S000005509	True	1	SC_E_genes.xlsx	231	1	True	False	matched
S000005511	True	1	SC_NE_genes.xlsx	342	1	True	False	matched
S000005512	True	1	SC_NE_genes.xlsx	620	1	True	False	matched
S000005514	True	1	SC_NE_genes.xlsx	249	1	True	False	matched
S000005515	True	1	SC_NE_genes.xlsx	967	1	True	False	matched
S000005518	True	1	SC_NE_genes.xlsx	606	1	True	False	matched
S000005519	True	1	SC_NE_genes.xlsx	171	1	True	False	matched
S000005522	True	1	SC_NE_genes.xlsx	215	1	True	False	matched
S000005523	True	1	SC_NE_genes.xlsx	169	1	True	False	matched
S000005524	True	1	SC_NE_genes.xlsx	646	1	True	False	matched
S000005527	True	1	SC_NE_genes.xlsx	733	1	True	False	matched
S000005528	True	1	SC_NE_genes.xlsx	544	1	True	False	matched
S000005529	True	1	SC_NE_genes.xlsx	478	1	True	False	matched
S000005530	True	1	SC_E_genes.xlsx	254	1	True	False	matched
S000005531	True	1	SC_NE_genes.xlsx	944	1	True	False	matched
S000005532	True	1	SC_NE_genes.xlsx	313	1	True	False	matched
S000005533	True	1	SC_NE_genes.xlsx	346	1	True	False	matched
S000005534	True	1	SC_NE_genes.xlsx	378	1	True	False	matched
S000005535	True	1	SC_NE_genes.xlsx	487	1	True	False	matched
S000005536	True	1	SC_NE_genes.xlsx	251	1	True	False	matched
S000005537	True	1	SC_NE_genes.xlsx	1394	1	True	False	matched
S000005538	True	1	SC_NE_genes.xlsx	137	1	True	False	matched
S000005540	True	1	SC_NE_genes.xlsx	757	1	True	False	matched
S000005542	True	1	SC_NE_genes.xlsx	207	1	True	False	matched
S000005543	True	1	SC_NE_genes.xlsx	800	1	True	False	matched
S000005544	True	1	SC_NE_genes.xlsx	837	1	True	False	matched
S000005545	True	1	SC_NE_genes.xlsx	730	1	True	False	matched
S000005546	True	1	SC_E_genes.xlsx	106	1	True	False	matched
S000005547	True	1	SC_NE_genes.xlsx	213	1	True	False	matched
S000005548	True	1	SC_NE_genes.xlsx	715	1	True	False	matched
S000005549	True	1	SC_NE_genes.xlsx	566	1	True	False	matched
S000005551	True	1	SC_NE_genes.xlsx	447	1	True	False	matched
S000005552	True	1	SC_NE_genes.xlsx	341	1	True	False	matched
S000005553	True	1	SC_NE_genes.xlsx	589	1	True	False	matched
S000005554	True	1	SC_NE_genes.xlsx	295	1	True	False	matched
S000005556	True	1	SC_NE_genes.xlsx	619	1	True	False	matched
S000005557	True	1	SC_NE_genes.xlsx	69	1	True	False	matched
S000005558	True	1	SC_NE_genes.xlsx	434	1	True	False	matched
S000005559	True	1	SC_NE_genes.xlsx	702	1	True	False	matched
S000005560	True	1	SC_NE_genes.xlsx	749	1	True	False	matched
S000005561	True	1	SC_NE_genes.xlsx	789	1	True	False	matched
S000005562	True	1	SC_NE_genes.xlsx	288	1	True	False	matched
S000005563	True	1	SC_NE_genes.xlsx	366	1	True	False	matched
S000005564	True	1	SC_NE_genes.xlsx	875	1	True	False	matched
S000005565	True	1	SC_NE_genes.xlsx	258	1	True	False	matched
S000005566	True	1	SC_NE_genes.xlsx	285	1	True	False	matched
S000005568	True	1	SC_NE_genes.xlsx	411	1	True	False	matched
S000005569	True	1	SC_NE_genes.xlsx	486	1	True	False	matched
S000005570	True	1	SC_NE_genes.xlsx	157	1	True	False	matched
S000005571	True	1	SC_NE_genes.xlsx	61	1	True	False	matched
S000005572	True	1	SC_E_genes.xlsx	482	1	True	False	matched
S000005573	True	1	SC_NE_genes.xlsx	444	1	True	False	matched
S000005574	True	1	SC_E_genes.xlsx	1006	1	True	False	matched
S000005575	True	1	SC_NE_genes.xlsx	382	1	True	False	matched
S000005577	True	1	SC_NE_genes.xlsx	412	1	True	False	matched
S000005578	True	1	SC_NE_genes.xlsx	150	1	True	False	matched
S000005580	True	1	SC_NE_genes.xlsx	674	1	True	False	matched
S000005582	True	1	SC_E_genes.xlsx	459	1	True	False	matched
S000005583	True	1	SC_E_genes.xlsx	395	1	True	False	matched
S000005584	True	1	SC_NE_genes.xlsx	885	1	True	False	matched
S000005585	True	1	SC_NE_genes.xlsx	450	1	True	False	matched
S000005586	True	1	SC_E_genes.xlsx	257	1	True	False	matched
S000005587	True	1	SC_NE_genes.xlsx	339	1	True	False	matched
S000005588	True	1	SC_NE_genes.xlsx	268	1	True	False	matched
S000005589	True	1	SC_E_genes.xlsx	387	1	True	False	matched
S000005590	True	1	SC_NE_genes.xlsx	219	1	True	False	matched
S000005591	True	1	SC_NE_genes.xlsx	309	1	True	False	matched
S000005592	True	1	SC_NE_genes.xlsx	629	1	True	False	matched
S000005593	True	1	SC_NE_genes.xlsx	577	1	True	False	matched
S000005594	True	1	SC_NE_genes.xlsx	114	1	True	False	matched
S000005595	True	1	SC_NE_genes.xlsx	675	1	True	False	matched
S000005596	True	1	SC_NE_genes.xlsx	637	1	True	False	matched
S000005597	True	1	SC_NE_genes.xlsx	598	1	True	False	matched
S000005599	True	1	SC_NE_genes.xlsx	590	1	True	False	matched
S000005600	True	1	SC_E_genes.xlsx	304	1	True	False	matched
S000005601	True	1	SC_E_genes.xlsx	346	1	True	False	matched
S000005602	True	1	SC_NE_genes.xlsx	747	1	True	False	matched
S000005603	True	1	SC_E_genes.xlsx	232	1	True	False	matched
S000005604	True	1	SC_NE_genes.xlsx	214	1	True	False	matched
S000005605	True	1	SC_NE_genes.xlsx	313	1	True	False	matched
S000005606	True	1	SC_NE_genes.xlsx	732	1	True	False	matched
S000005607	True	1	SC_NE_genes.xlsx	749	1	True	False	matched
S000005609	True	1	SC_NE_genes.xlsx	295	1	True	False	matched
S000005610	True	1	SC_NE_genes.xlsx	387	1	True	False	matched
S000005611	True	1	SC_NE_genes.xlsx	350	1	True	False	matched
S000005612	True	1	SC_NE_genes.xlsx	1186	1	True	False	matched
S000005613	True	1	SC_NE_genes.xlsx	675	1	True	False	matched
S000005615	True	1	SC_NE_genes.xlsx	210	1	True	False	matched
S000005616	True	1	SC_NE_genes.xlsx	572	1	True	False	matched
S000005617	True	1	SC_NE_genes.xlsx	345	1	True	False	matched
S000005618	True	1	SC_NE_genes.xlsx	613	1	True	False	matched
S000005619	True	1	SC_NE_genes.xlsx	1648	1	True	False	matched
S000005620	True	1	SC_NE_genes.xlsx	183	1	True	False	matched
S000005621	True	1	SC_E_genes.xlsx	258	1	True	False	matched
S000005622	True	1	SC_NE_genes.xlsx	190	1	True	False	matched
S000005623	True	1	SC_NE_genes.xlsx	175	1	True	False	matched
S000005624	True	1	SC_E_genes.xlsx	1076	1	True	False	matched
S000005625	True	1	SC_NE_genes.xlsx	393	1	True	False	matched
S000005626	True	1	SC_NE_genes.xlsx	327	1	True	False	matched
S000005627	True	1	SC_NE_genes.xlsx	309	1	True	False	matched
S000005629	True	1	SC_E_genes.xlsx	130	1	True	False	matched
S000005630	True	1	SC_NE_genes.xlsx	282	1	True	False	matched
S000005632	True	1	SC_NE_genes.xlsx	283	1	True	False	matched
S000005633	True	1	SC_NE_genes.xlsx	309	1	True	False	matched
S000005634	True	1	SC_NE_genes.xlsx	604	1	True	False	matched
S000005635	True	1	SC_NE_genes.xlsx	1107	1	True	False	matched
S000005636	True	1	SC_E_genes.xlsx	435	1	True	False	matched
S000005637	True	1	SC_NE_genes.xlsx	232	1	True	False	matched
S000005638	True	1	SC_NE_genes.xlsx	761	1	True	False	matched
S000005639	True	1	SC_NE_genes.xlsx	914	1	True	False	matched
S000005640	True	1	SC_NE_genes.xlsx	294	1	True	False	matched
S000005641	True	1	SC_NE_genes.xlsx	268	1	True	False	matched
S000005642	True	1	SC_E_genes.xlsx	1460	1	True	False	matched
S000005643	True	1	SC_E_genes.xlsx	434	1	True	False	matched
S000005644	True	1	SC_NE_genes.xlsx	567	1	True	False	matched
S000005645	True	1	SC_E_genes.xlsx	484	1	True	False	matched
S000005646	True	1	SC_NE_genes.xlsx	312	1	True	False	matched
S000005648	True	1	SC_E_genes.xlsx	126	1	True	False	matched
S000005649	True	1	SC_NE_genes.xlsx	464	1	True	False	matched
S000005650	True	1	SC_NE_genes.xlsx	1272	1	True	False	matched
S000005651	True	1	SC_NE_genes.xlsx	233	1	True	False	matched
S000005652	True	1	SC_NE_genes.xlsx	238	1	True	False	matched
S000005653	True	1	SC_NE_genes.xlsx	1007	1	True	False	matched
S000005654	True	1	SC_NE_genes.xlsx	571	1	True	False	matched
S000005655	True	1	SC_NE_genes.xlsx	893	1	True	False	matched
S000005656	True	1	SC_NE_genes.xlsx	292	1	True	False	matched
S000005657	True	1	SC_NE_genes.xlsx	218	1	True	False	matched
S000005658	True	1	SC_NE_genes.xlsx	551	1	True	False	matched
S000005660	True	1	SC_NE_genes.xlsx	409	1	True	False	matched
S000005662	True	1	SC_NE_genes.xlsx	369	1	True	False	matched
S000005663	True	1	SC_NE_genes.xlsx	622	1	True	False	matched
S000005664	True	1	SC_NE_genes.xlsx	671	1	True	False	matched
S000005666	True	1	SC_NE_genes.xlsx	766	1	True	False	matched
S000005667	True	1	SC_NE_genes.xlsx	881	1	True	False	matched
S000005668	True	1	SC_NE_genes.xlsx	329	1	True	False	matched
S000005669	True	1	SC_E_genes.xlsx	319	1	True	False	matched
S000005670	True	1	SC_NE_genes.xlsx	791	1	True	False	matched
S000005671	True	1	SC_E_genes.xlsx	274	1	True	False	matched
S000005673	True	1	SC_NE_genes.xlsx	622	1	True	False	matched
S000005674	True	1	SC_E_genes.xlsx	185	1	True	False	matched
S000005675	True	1	SC_E_genes.xlsx	516	1	True	False	matched
S000005676	True	1	SC_NE_genes.xlsx	163	1	True	False	matched
S000005677	True	1	SC_E_genes.xlsx	1224	1	True	False	matched
S000005678	True	1	SC_NE_genes.xlsx	256	1	True	False	matched
S000005679	True	1	SC_NE_genes.xlsx	1511	1	True	False	matched
S000005680	True	1	SC_NE_genes.xlsx	587	1	True	False	matched
S000005681	True	1	SC_NE_genes.xlsx	450	1	True	False	matched
S000005682	True	1	SC_NE_genes.xlsx	726	1	True	False	matched
S000005683	True	1	SC_E_genes.xlsx	261	1	True	False	matched
S000005684	True	1	SC_NE_genes.xlsx	318	1	True	False	matched
S000005685	True	1	SC_E_genes.xlsx	94	1	True	False	matched
S000005686	True	1	SC_E_genes.xlsx	972	1	True	False	matched
S000005687	True	1	SC_NE_genes.xlsx	539	1	True	False	matched
S000005688	True	1	SC_NE_genes.xlsx	810	1	True	False	matched
S000005689	True	1	SC_NE_genes.xlsx	188	1	True	False	matched
S000005690	True	1	SC_NE_genes.xlsx	312	1	True	False	matched
S000005691	True	1	SC_NE_genes.xlsx	776	1	True	False	matched
S000005692	True	1	SC_NE_genes.xlsx	458	1	True	False	matched
S000005693	True	1	SC_NE_genes.xlsx	67	1	True	False	matched
S000005694	True	1	SC_E_genes.xlsx	809	1	True	False	matched
S000005697	True	1	SC_NE_genes.xlsx	624	1	True	False	matched
S000005698	True	1	SC_NE_genes.xlsx	786	1	True	False	matched
S000005699	True	1	SC_NE_genes.xlsx	353	1	True	False	matched
S000005700	True	1	SC_E_genes.xlsx	284	1	True	False	matched
S000005701	True	1	SC_NE_genes.xlsx	619	1	True	False	matched
S000005702	True	1	SC_E_genes.xlsx	393	1	True	False	matched
S000005703	True	1	SC_NE_genes.xlsx	464	1	True	False	matched
S000005704	True	1	SC_NE_genes.xlsx	793	1	True	False	matched
S000005705	True	1	SC_NE_genes.xlsx	188	1	True	False	matched
S000005706	True	1	SC_NE_genes.xlsx	271	1	True	False	matched
S000005707	True	1	SC_E_genes.xlsx	633	1	True	False	matched
S000005708	True	1	SC_NE_genes.xlsx	63	1	True	False	matched
S000005709	True	1	SC_NE_genes.xlsx	129	1	True	False	matched
S000005710	True	1	SC_NE_genes.xlsx	395	1	True	False	matched
S000005711	True	1	SC_NE_genes.xlsx	220	1	True	False	matched
S000005712	True	1	SC_NE_genes.xlsx	144	1	True	False	matched
S000005713	True	1	SC_NE_genes.xlsx	437	1	True	False	matched
S000005714	True	1	SC_NE_genes.xlsx	1137	1	True	False	matched
S000005715	True	1	SC_NE_genes.xlsx	116	1	True	False	matched
S000005716	True	1	SC_NE_genes.xlsx	445	1	True	False	matched
S000005717	True	1	SC_NE_genes.xlsx	1619	1	True	False	matched
S000005718	True	1	SC_NE_genes.xlsx	599	1	True	False	matched
S000005719	True	1	SC_NE_genes.xlsx	376	1	True	False	matched
S000005720	True	1	SC_E_genes.xlsx	286	1	True	False	matched
S000005721	True	1	SC_NE_genes.xlsx	821	1	True	False	matched
S000005722	True	1	SC_NE_genes.xlsx	414	1	True	False	matched
S000005723	True	1	SC_NE_genes.xlsx	432	1	True	False	matched
S000005724	True	1	SC_NE_genes.xlsx	470	1	True	False	matched
S000005727	True	1	SC_NE_genes.xlsx	412	1	True	False	matched
S000005728	True	1	SC_NE_genes.xlsx	220	1	True	False	matched
S000005730	True	1	SC_E_genes.xlsx	604	1	True	False	matched
S000005731	True	1	SC_NE_genes.xlsx	556	1	True	False	matched
S000005732	True	1	SC_E_genes.xlsx	710	1	True	False	matched
S000005733	True	1	SC_E_genes.xlsx	1149	1	True	False	matched
S000005734	True	1	SC_NE_genes.xlsx	750	1	True	False	matched
S000005735	True	1	SC_NE_genes.xlsx	429	1	True	False	matched
S000005736	True	1	SC_E_genes.xlsx	70	1	True	False	matched
S000005737	True	1	SC_NE_genes.xlsx	881	1	True	False	matched
S000005738	True	1	SC_NE_genes.xlsx	423	1	True	False	matched
S000005739	True	1	SC_NE_genes.xlsx	248	1	True	False	matched
S000005740	True	1	SC_NE_genes.xlsx	236	1	True	False	matched
S000005741	True	1	SC_NE_genes.xlsx	185	1	True	False	matched
S000005742	True	1	SC_NE_genes.xlsx	484	1	True	False	matched
S000005743	True	1	SC_E_genes.xlsx	861	1	True	False	matched
S000005745	True	1	SC_NE_genes.xlsx	931	1	True	False	matched
S000005746	True	1	SC_NE_genes.xlsx	265	1	True	False	matched
S000005747	True	1	SC_NE_genes.xlsx	360	1	True	False	matched
S000005748	True	1	SC_NE_genes.xlsx	307	1	True	False	matched
S000005749	True	1	SC_NE_genes.xlsx	292	1	True	False	matched
S000005750	True	1	SC_E_genes.xlsx	146	1	True	False	matched
S000005752	True	1	SC_NE_genes.xlsx	156	1	True	False	matched
S000005753	True	1	SC_NE_genes.xlsx	1246	1	True	False	matched
S000005754	True	1	SC_NE_genes.xlsx	302	1	True	False	matched
S000005755	True	1	SC_NE_genes.xlsx	467	1	True	False	matched
S000005756	True	1	SC_NE_genes.xlsx	437	1	True	False	matched
S000005757	True	1	SC_NE_genes.xlsx	508	1	True	False	matched
S000005758	True	1	SC_E_genes.xlsx	228	1	True	False	matched
S000005759	True	1	SC_NE_genes.xlsx	800	1	True	False	matched
S000005760	True	1	SC_NE_genes.xlsx	107	1	True	False	matched
S000005762	True	1	SC_E_genes.xlsx	211	1	True	False	matched
S000005763	True	1	SC_NE_genes.xlsx	434	1	True	False	matched
S000005764	True	1	SC_NE_genes.xlsx	303	1	True	False	matched
S000005765	True	1	SC_NE_genes.xlsx	628	1	True	False	matched
S000005767	True	1	SC_NE_genes.xlsx	548	1	True	False	matched
S000005768	True	1	SC_NE_genes.xlsx	371	1	True	False	matched
S000005769	True	1	SC_NE_genes.xlsx	676	1	True	False	matched
S000005770	True	1	SC_E_genes.xlsx	445	1	True	False	matched
S000005771	True	1	SC_NE_genes.xlsx	418	1	True	False	matched
S000005772	True	1	SC_NE_genes.xlsx	330	1	True	False	matched
